Image,Parent,DAB: Mean
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.9786
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.1383
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.6185
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.0867
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.0292
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.0696
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),1.4047
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.0951
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.0752
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.0486
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.0477
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),1.2776
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.2301
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.8717
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.1117
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),2.2663
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.0555
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.9007
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),1.2427
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.623
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.0607
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.9231
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.5179
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),1.1713
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),1.1287
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.6601
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.0932
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.9291
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.0702
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.0487
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.5209
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.0928
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.5165
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),1.4147
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.7438
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),1.1164
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.6221
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.679
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.0528
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.7761
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.038
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.5477
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.9299
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.0617
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.4819
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.5905
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.6465
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.047
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.7024
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.6738
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.8116
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),1.0688
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.5975
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.3786
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.058
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),1.1796
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.0914
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.4176
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.9654
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.2438
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.5727
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.9996
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),1.522
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.0809
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.7662
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.4416
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.0696
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.7098
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.7932
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.6764
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.6246
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.598
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.0665
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),1.0658
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.9258
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.4866
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.8843
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.5292
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.9727
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.7995
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.1601
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.5586
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),1.0443
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.4486
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.907
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.6115
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.7101
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),1.0377
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.4395
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.6105
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.6568
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.0959
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),1.1157
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.7014
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.0988
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.9401
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.0985
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.0745
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.4988
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.6956
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.1578
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),1.0535
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),1.0566
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.5788
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),1.4497
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.0794
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.6072
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.9847
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.5288
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.0685
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.0667
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.0891
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.0475
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.4849
KI67 1 in 10 run6.ndpi,Annotation (germinal_center),0.5925
