Image,Parent,DAB: Mean
KI67 4 in 25 run6.ndpi,Annotation (germinal_center),1.195
KI67 4 in 25 run6.ndpi,Annotation (germinal_center),0.1846
KI67 4 in 25 run6.ndpi,Annotation (germinal_center),0.4249
KI67 4 in 25 run6.ndpi,Annotation (germinal_center),0.0918
KI67 4 in 25 run6.ndpi,Annotation (germinal_center),1.1337
KI67 4 in 25 run6.ndpi,Annotation (germinal_center),0.4798
KI67 4 in 25 run6.ndpi,Annotation (germinal_center),1.1736
KI67 4 in 25 run6.ndpi,Annotation (germinal_center),0.1509
KI67 4 in 25 run6.ndpi,Annotation (germinal_center),0.1107
KI67 4 in 25 run6.ndpi,Annotation (germinal_center),0.4678
KI67 4 in 25 run6.ndpi,Annotation (germinal_center),0.4045
KI67 4 in 25 run6.ndpi,Annotation (germinal_center),0.4488
KI67 4 in 25 run6.ndpi,Annotation (germinal_center),0.7118
KI67 4 in 25 run6.ndpi,Annotation (germinal_center),0.0578
KI67 4 in 25 run6.ndpi,Annotation (germinal_center),0.8225
KI67 4 in 25 run6.ndpi,Annotation (germinal_center),0.0593
KI67 4 in 25 run6.ndpi,Annotation (germinal_center),0.0754
KI67 4 in 25 run6.ndpi,Annotation (germinal_center),0.0684
KI67 4 in 25 run6.ndpi,Annotation (germinal_center),1.1679
KI67 4 in 25 run6.ndpi,Annotation (germinal_center),0.6304
KI67 4 in 25 run6.ndpi,Annotation (germinal_center),1.3617
KI67 4 in 25 run6.ndpi,Annotation (germinal_center),1.1694
KI67 4 in 25 run6.ndpi,Annotation (germinal_center),1.2945
KI67 4 in 25 run6.ndpi,Annotation (germinal_center),0.9975
KI67 4 in 25 run6.ndpi,Annotation (germinal_center),0.5141
KI67 4 in 25 run6.ndpi,Annotation (germinal_center),1.1503
KI67 4 in 25 run6.ndpi,Annotation (germinal_center),0.1177
KI67 4 in 25 run6.ndpi,Annotation (germinal_center),1.4004
KI67 4 in 25 run6.ndpi,Annotation (germinal_center),0.3742
KI67 4 in 25 run6.ndpi,Annotation (germinal_center),1.1604
KI67 4 in 25 run6.ndpi,Annotation (germinal_center),0.3368
KI67 4 in 25 run6.ndpi,Annotation (germinal_center),0.8682
KI67 4 in 25 run6.ndpi,Annotation (germinal_center),0.0966
KI67 4 in 25 run6.ndpi,Annotation (germinal_center),0.109
KI67 4 in 25 run6.ndpi,Annotation (germinal_center),0.0758
KI67 4 in 25 run6.ndpi,Annotation (germinal_center),0.0664
KI67 4 in 25 run6.ndpi,Annotation (germinal_center),0.078
KI67 4 in 25 run6.ndpi,Annotation (germinal_center),0.7101
KI67 4 in 25 run6.ndpi,Annotation (germinal_center),0.5136
KI67 4 in 25 run6.ndpi,Annotation (germinal_center),0.8487
KI67 4 in 25 run6.ndpi,Annotation (germinal_center),0.1393
KI67 4 in 25 run6.ndpi,Annotation (germinal_center),0.1224
KI67 4 in 25 run6.ndpi,Annotation (germinal_center),0.2905
KI67 4 in 25 run6.ndpi,Annotation (germinal_center),0.0763
KI67 4 in 25 run6.ndpi,Annotation (germinal_center),0.2354
