Image,Parent,DAB: Mean
CaseKI67_0075.ndpi,Annotation (mantle),0.0895
CaseKI67_0075.ndpi,Annotation (mantle),0.0476
CaseKI67_0075.ndpi,Annotation (mantle),0.0271
CaseKI67_0075.ndpi,Annotation (mantle),0.0711
CaseKI67_0075.ndpi,Annotation (mantle),0.9924
CaseKI67_0075.ndpi,Annotation (mantle),0.121
CaseKI67_0075.ndpi,Annotation (mantle),0.0399
CaseKI67_0075.ndpi,Annotation (mantle),0.0453
CaseKI67_0075.ndpi,Annotation (mantle),0.7496
CaseKI67_0075.ndpi,Annotation (mantle),0.1122
CaseKI67_0075.ndpi,Annotation (mantle),0.0426
CaseKI67_0075.ndpi,Annotation (mantle),0.0354
CaseKI67_0075.ndpi,Annotation (mantle),0.038
CaseKI67_0075.ndpi,Annotation (mantle),0.4682
CaseKI67_0075.ndpi,Annotation (mantle),0.9933
CaseKI67_0075.ndpi,Annotation (mantle),0.0533
CaseKI67_0075.ndpi,Annotation (mantle),0.6657
CaseKI67_0075.ndpi,Annotation (mantle),0.0441
CaseKI67_0075.ndpi,Annotation (mantle),0.5182
CaseKI67_0075.ndpi,Annotation (mantle),0.6861
CaseKI67_0075.ndpi,Annotation (mantle),0.0547
CaseKI67_0075.ndpi,Annotation (mantle),0.0754
CaseKI67_0075.ndpi,Annotation (mantle),0.4446
CaseKI67_0075.ndpi,Annotation (mantle),0.0515
CaseKI67_0075.ndpi,Annotation (mantle),0.0488
CaseKI67_0075.ndpi,Annotation (mantle),0.0576
CaseKI67_0075.ndpi,Annotation (mantle),0.0405
CaseKI67_0075.ndpi,Annotation (mantle),0.0965
CaseKI67_0075.ndpi,Annotation (mantle),0.0429
CaseKI67_0075.ndpi,Annotation (mantle),0.0462
CaseKI67_0075.ndpi,Annotation (mantle),0.0559
CaseKI67_0075.ndpi,Annotation (mantle),0.7628
CaseKI67_0075.ndpi,Annotation (mantle),0.9061
CaseKI67_0075.ndpi,Annotation (mantle),0.5057
CaseKI67_0075.ndpi,Annotation (mantle),0.0274
CaseKI67_0075.ndpi,Annotation (mantle),0.3128
CaseKI67_0075.ndpi,Annotation (mantle),0.9372
CaseKI67_0075.ndpi,Annotation (mantle),0.2099
CaseKI67_0075.ndpi,Annotation (mantle),0.0492
CaseKI67_0075.ndpi,Annotation (mantle),0.079
CaseKI67_0075.ndpi,Annotation (mantle),0.047
CaseKI67_0075.ndpi,Annotation (mantle),0.1985
CaseKI67_0075.ndpi,Annotation (mantle),0.1983
CaseKI67_0075.ndpi,Annotation (mantle),0.0638
CaseKI67_0075.ndpi,Annotation (mantle),0.0566
CaseKI67_0075.ndpi,Annotation (mantle),0.0361
CaseKI67_0075.ndpi,Annotation (mantle),0.0607
CaseKI67_0075.ndpi,Annotation (mantle),
CaseKI67_0075.ndpi,Annotation (mantle),0.0596
CaseKI67_0075.ndpi,Annotation (mantle),0.0283
CaseKI67_0075.ndpi,Annotation (mantle),0.0473
CaseKI67_0075.ndpi,Annotation (mantle),0.1539
CaseKI67_0075.ndpi,Annotation (mantle),0.0584
CaseKI67_0075.ndpi,Annotation (mantle),0.0891
CaseKI67_0075.ndpi,Annotation (mantle),0.0456
CaseKI67_0075.ndpi,Annotation (mantle),0.063
CaseKI67_0075.ndpi,Annotation (mantle),0.0474
CaseKI67_0075.ndpi,Annotation (mantle),1.2146
CaseKI67_0075.ndpi,Annotation (mantle),0.0968
CaseKI67_0075.ndpi,Annotation (mantle),1.0337
CaseKI67_0075.ndpi,Annotation (mantle),0.6223
CaseKI67_0075.ndpi,Annotation (mantle),0.5533
CaseKI67_0075.ndpi,Annotation (mantle),0.0791
CaseKI67_0075.ndpi,Annotation (mantle),0.0494
CaseKI67_0075.ndpi,Annotation (mantle),1.0474
CaseKI67_0075.ndpi,Annotation (mantle),0.0404
CaseKI67_0075.ndpi,Annotation (mantle),0.0594
CaseKI67_0075.ndpi,Annotation (mantle),0.9806
CaseKI67_0075.ndpi,Annotation (mantle),0.0557
CaseKI67_0075.ndpi,Annotation (mantle),0.0653
CaseKI67_0075.ndpi,Annotation (mantle),0.5336
CaseKI67_0075.ndpi,Annotation (mantle),0.0383
CaseKI67_0075.ndpi,Annotation (mantle),0.0476
CaseKI67_0075.ndpi,Annotation (mantle),0.1405
CaseKI67_0075.ndpi,Annotation (mantle),0.032
CaseKI67_0075.ndpi,Annotation (mantle),0.1711
CaseKI67_0075.ndpi,Annotation (mantle),0.3549
CaseKI67_0075.ndpi,Annotation (mantle),0.0508
CaseKI67_0075.ndpi,Annotation (mantle),0.0916
CaseKI67_0075.ndpi,Annotation (mantle),0.6747
CaseKI67_0075.ndpi,Annotation (mantle),1.3213
CaseKI67_0075.ndpi,Annotation (mantle),0.3575
CaseKI67_0075.ndpi,Annotation (mantle),0.7877
CaseKI67_0075.ndpi,Annotation (mantle),1.0508
CaseKI67_0075.ndpi,Annotation (mantle),0.4581
CaseKI67_0075.ndpi,Annotation (mantle),0.2501
CaseKI67_0075.ndpi,Annotation (mantle),0.3707
CaseKI67_0075.ndpi,Annotation (mantle),0.0592
CaseKI67_0075.ndpi,Annotation (mantle),0.2945
CaseKI67_0075.ndpi,Annotation (mantle),0.3809
CaseKI67_0075.ndpi,Annotation (mantle),0.7114
CaseKI67_0075.ndpi,Annotation (mantle),0.0818
CaseKI67_0075.ndpi,Annotation (mantle),0.1217
CaseKI67_0075.ndpi,Annotation (mantle),0.0714
CaseKI67_0075.ndpi,Annotation (mantle),0.2594
CaseKI67_0075.ndpi,Annotation (mantle),0.061
CaseKI67_0075.ndpi,Annotation (mantle),0.6094
CaseKI67_0075.ndpi,Annotation (mantle),0.05
CaseKI67_0075.ndpi,Annotation (mantle),0.0923
CaseKI67_0075.ndpi,Annotation (mantle),0.1148
CaseKI67_0075.ndpi,Annotation (mantle),0.0261
CaseKI67_0075.ndpi,Annotation (mantle),0.4938
CaseKI67_0075.ndpi,Annotation (mantle),0.9749
CaseKI67_0075.ndpi,Annotation (mantle),0.082
CaseKI67_0075.ndpi,Annotation (mantle),0.3919
CaseKI67_0075.ndpi,Annotation (mantle),0.0812
CaseKI67_0075.ndpi,Annotation (mantle),0.1963
CaseKI67_0075.ndpi,Annotation (mantle),0.0306
CaseKI67_0075.ndpi,Annotation (mantle),0.0507
CaseKI67_0075.ndpi,Annotation (mantle),0.1587
CaseKI67_0075.ndpi,Annotation (mantle),0.1323
CaseKI67_0075.ndpi,Annotation (mantle),0.0742
CaseKI67_0075.ndpi,Annotation (mantle),0.7691
CaseKI67_0075.ndpi,Annotation (mantle),0.0346
CaseKI67_0075.ndpi,Annotation (mantle),0.0579
CaseKI67_0075.ndpi,Annotation (mantle),0.0388
CaseKI67_0075.ndpi,Annotation (mantle),1.2966
CaseKI67_0075.ndpi,Annotation (mantle),0.3621
CaseKI67_0075.ndpi,Annotation (mantle),0.0687
CaseKI67_0075.ndpi,Annotation (mantle),0.0588
CaseKI67_0075.ndpi,Annotation (mantle),0.0486
CaseKI67_0075.ndpi,Annotation (mantle),1.2151
CaseKI67_0075.ndpi,Annotation (mantle),0.0607
CaseKI67_0075.ndpi,Annotation (mantle),0.0349
CaseKI67_0075.ndpi,Annotation (mantle),0.0716
CaseKI67_0075.ndpi,Annotation (mantle),0.0585
