Image,Parent,DAB: Mean
CaseKI67J_0020.ndpi,Annotation (mantle),0.0208
CaseKI67J_0020.ndpi,Annotation (mantle),0.0196
CaseKI67J_0020.ndpi,Annotation (mantle),0.0163
CaseKI67J_0020.ndpi,Annotation (mantle),0.0192
CaseKI67J_0020.ndpi,Annotation (mantle),0.0397
CaseKI67J_0020.ndpi,Annotation (mantle),0.0119
CaseKI67J_0020.ndpi,Annotation (mantle),0.0114
CaseKI67J_0020.ndpi,Annotation (mantle),0.0197
CaseKI67J_0020.ndpi,Annotation (mantle),0.024
CaseKI67J_0020.ndpi,Annotation (mantle),1.1208
CaseKI67J_0020.ndpi,Annotation (mantle),0.001
CaseKI67J_0020.ndpi,Annotation (mantle),0.0298
CaseKI67J_0020.ndpi,Annotation (mantle),0.0527
CaseKI67J_0020.ndpi,Annotation (mantle),0.0101
CaseKI67J_0020.ndpi,Annotation (mantle),0.0123
CaseKI67J_0020.ndpi,Annotation (mantle),0.0216
CaseKI67J_0020.ndpi,Annotation (mantle),0.0118
CaseKI67J_0020.ndpi,Annotation (mantle),0.0205
CaseKI67J_0020.ndpi,Annotation (mantle),0.0308
CaseKI67J_0020.ndpi,Annotation (mantle),0.1689
CaseKI67J_0020.ndpi,Annotation (mantle),0.0129
CaseKI67J_0020.ndpi,Annotation (mantle),0.0153
CaseKI67J_0020.ndpi,Annotation (mantle),0.0285
CaseKI67J_0020.ndpi,Annotation (mantle),0.0181
CaseKI67J_0020.ndpi,Annotation (mantle),1.2927
CaseKI67J_0020.ndpi,Annotation (mantle),0.0147
CaseKI67J_0020.ndpi,Annotation (mantle),0.021
CaseKI67J_0020.ndpi,Annotation (mantle),0.0067
CaseKI67J_0020.ndpi,Annotation (mantle),0.0211
CaseKI67J_0020.ndpi,Annotation (mantle),0.0101
CaseKI67J_0020.ndpi,Annotation (mantle),0.0178
CaseKI67J_0020.ndpi,Annotation (mantle),0.0115
CaseKI67J_0020.ndpi,Annotation (mantle),0.0154
CaseKI67J_0020.ndpi,Annotation (mantle),0.0099
CaseKI67J_0020.ndpi,Annotation (mantle),0.0176
