Image,Parent,DAB: Mean
CaseKI67_0022.ndpi,Annotation (mantle),1.4964
CaseKI67_0022.ndpi,Annotation (mantle),0.0746
CaseKI67_0022.ndpi,Annotation (mantle),0.0508
CaseKI67_0022.ndpi,Annotation (mantle),0.0527
CaseKI67_0022.ndpi,Annotation (mantle),0.0239
CaseKI67_0022.ndpi,Annotation (mantle),1.6287
CaseKI67_0022.ndpi,Annotation (mantle),0.0669
CaseKI67_0022.ndpi,Annotation (mantle),1.9042
CaseKI67_0022.ndpi,Annotation (mantle),0.0616
CaseKI67_0022.ndpi,Annotation (mantle),1.9234
CaseKI67_0022.ndpi,Annotation (mantle),0.0661
CaseKI67_0022.ndpi,Annotation (mantle),0.0391
CaseKI67_0022.ndpi,Annotation (mantle),0.0288
CaseKI67_0022.ndpi,Annotation (mantle),0.0913
CaseKI67_0022.ndpi,Annotation (mantle),0.0402
CaseKI67_0022.ndpi,Annotation (mantle),1.7811
CaseKI67_0022.ndpi,Annotation (mantle),0.6963
CaseKI67_0022.ndpi,Annotation (mantle),0.0716
CaseKI67_0022.ndpi,Annotation (mantle),1.7981
CaseKI67_0022.ndpi,Annotation (mantle),0.0585
CaseKI67_0022.ndpi,Annotation (mantle),0.0447
CaseKI67_0022.ndpi,Annotation (mantle),0.0297
CaseKI67_0022.ndpi,Annotation (mantle),0.0959
CaseKI67_0022.ndpi,Annotation (mantle),1.7512
CaseKI67_0022.ndpi,Annotation (mantle),1.6843
CaseKI67_0022.ndpi,Annotation (mantle),1.5396
CaseKI67_0022.ndpi,Annotation (mantle),0.0397
CaseKI67_0022.ndpi,Annotation (mantle),0.0739
CaseKI67_0022.ndpi,Annotation (mantle),0.087
CaseKI67_0022.ndpi,Annotation (mantle),0.0262
CaseKI67_0022.ndpi,Annotation (mantle),0.031
CaseKI67_0022.ndpi,Annotation (mantle),0.0444
CaseKI67_0022.ndpi,Annotation (mantle),0.0238
CaseKI67_0022.ndpi,Annotation (mantle),0.0436
CaseKI67_0022.ndpi,Annotation (mantle),0.9448
CaseKI67_0022.ndpi,Annotation (mantle),0.0487
CaseKI67_0022.ndpi,Annotation (mantle),0.0297
CaseKI67_0022.ndpi,Annotation (mantle),0.0315
CaseKI67_0022.ndpi,Annotation (mantle),0.0309
CaseKI67_0022.ndpi,Annotation (mantle),0.0413
CaseKI67_0022.ndpi,Annotation (mantle),0.0328
CaseKI67_0022.ndpi,Annotation (mantle),0.2843
CaseKI67_0022.ndpi,Annotation (mantle),0.0377
CaseKI67_0022.ndpi,Annotation (mantle),0.0821
CaseKI67_0022.ndpi,Annotation (mantle),0.0279
CaseKI67_0022.ndpi,Annotation (mantle),0.0379
CaseKI67_0022.ndpi,Annotation (mantle),0.0206
CaseKI67_0022.ndpi,Annotation (mantle),1.0012
CaseKI67_0022.ndpi,Annotation (mantle),0.0591
CaseKI67_0022.ndpi,Annotation (mantle),0.0899
