Image,Parent,DAB: Mean
CaseKI67J_0004.ndpi,Annotation (mantle),0.0705
CaseKI67J_0004.ndpi,Annotation (mantle),0.0203
CaseKI67J_0004.ndpi,Annotation (mantle),-0.0229
CaseKI67J_0004.ndpi,Annotation (mantle),-0.0123
CaseKI67J_0004.ndpi,Annotation (mantle),-0.0051
CaseKI67J_0004.ndpi,Annotation (mantle),-0.0107
CaseKI67J_0004.ndpi,Annotation (mantle),-0.0047
CaseKI67J_0004.ndpi,Annotation (mantle),-0.0197
CaseKI67J_0004.ndpi,Annotation (mantle),-0.0044
CaseKI67J_0004.ndpi,Annotation (mantle),-0.0125
CaseKI67J_0004.ndpi,Annotation (mantle),-0.0128
CaseKI67J_0004.ndpi,Annotation (mantle),-0.0172
CaseKI67J_0004.ndpi,Annotation (mantle),-0.0169
CaseKI67J_0004.ndpi,Annotation (mantle),-0.0198
CaseKI67J_0004.ndpi,Annotation (mantle),0.0035
CaseKI67J_0004.ndpi,Annotation (mantle),-0.0073
CaseKI67J_0004.ndpi,Annotation (mantle),0.0107
CaseKI67J_0004.ndpi,Annotation (mantle),-0.0079
CaseKI67J_0004.ndpi,Annotation (mantle),-0.0102
CaseKI67J_0004.ndpi,Annotation (mantle),-0.0084
CaseKI67J_0004.ndpi,Annotation (mantle),-0.0093
CaseKI67J_0004.ndpi,Annotation (mantle),-0.0135
CaseKI67J_0004.ndpi,Annotation (mantle),-0.0092
CaseKI67J_0004.ndpi,Annotation (mantle),-0.0186
CaseKI67J_0004.ndpi,Annotation (mantle),-0.0195
CaseKI67J_0004.ndpi,Annotation (mantle),-0.0116
CaseKI67J_0004.ndpi,Annotation (mantle),0.0045
CaseKI67J_0004.ndpi,Annotation (mantle),-0.0021
CaseKI67J_0004.ndpi,Annotation (mantle),-0.0049
CaseKI67J_0004.ndpi,Annotation (mantle),-0.0096
CaseKI67J_0004.ndpi,Annotation (mantle),-0.0225
CaseKI67J_0004.ndpi,Annotation (mantle),-0.0282
CaseKI67J_0004.ndpi,Annotation (mantle),0.2839
CaseKI67J_0004.ndpi,Annotation (mantle),-0.0199
CaseKI67J_0004.ndpi,Annotation (mantle),-0.0061
CaseKI67J_0004.ndpi,Annotation (mantle),0.0246
CaseKI67J_0004.ndpi,Annotation (mantle),-0.0197
CaseKI67J_0004.ndpi,Annotation (mantle),0.0874
CaseKI67J_0004.ndpi,Annotation (mantle),-0.0164
CaseKI67J_0004.ndpi,Annotation (mantle),-0.0186
CaseKI67J_0004.ndpi,Annotation (mantle),-0.0089
CaseKI67J_0004.ndpi,Annotation (mantle),-0.0464
CaseKI67J_0004.ndpi,Annotation (mantle),-0.0258
CaseKI67J_0004.ndpi,Annotation (mantle),-0.0171
CaseKI67J_0004.ndpi,Annotation (mantle),-0.0167
CaseKI67J_0004.ndpi,Annotation (mantle),0.0063
CaseKI67J_0004.ndpi,Annotation (mantle),0.0469
CaseKI67J_0004.ndpi,Annotation (mantle),0.3984
CaseKI67J_0004.ndpi,Annotation (mantle),0.0029
CaseKI67J_0004.ndpi,Annotation (mantle),-0.0071
CaseKI67J_0004.ndpi,Annotation (mantle),-0.0125
CaseKI67J_0004.ndpi,Annotation (mantle),-0.0256
CaseKI67J_0004.ndpi,Annotation (mantle),-0.0092
CaseKI67J_0004.ndpi,Annotation (mantle),-0.0171
CaseKI67J_0004.ndpi,Annotation (mantle),0.0039
CaseKI67J_0004.ndpi,Annotation (mantle),-0.0245
CaseKI67J_0004.ndpi,Annotation (mantle),-0.0147
CaseKI67J_0004.ndpi,Annotation (mantle),-0.0455
CaseKI67J_0004.ndpi,Annotation (mantle),-0.0084
CaseKI67J_0004.ndpi,Annotation (mantle),-0.0205
CaseKI67J_0004.ndpi,Annotation (mantle),0.0134
CaseKI67J_0004.ndpi,Annotation (mantle),-0.0142
CaseKI67J_0004.ndpi,Annotation (mantle),-0.0124
