Image,Parent,DAB: Mean
CaseKI67J_0017.ndpi,Annotation (mantle),0.0002
CaseKI67J_0017.ndpi,Annotation (mantle),0.007
CaseKI67J_0017.ndpi,Annotation (mantle),-0.0097
CaseKI67J_0017.ndpi,Annotation (mantle),-0.0138
CaseKI67J_0017.ndpi,Annotation (mantle),0.0079
CaseKI67J_0017.ndpi,Annotation (mantle),0.0016
CaseKI67J_0017.ndpi,Annotation (mantle),0.0046
CaseKI67J_0017.ndpi,Annotation (mantle),-0.0072
CaseKI67J_0017.ndpi,Annotation (mantle),0.0079
CaseKI67J_0017.ndpi,Annotation (mantle),0.0206
CaseKI67J_0017.ndpi,Annotation (mantle),-0.0069
CaseKI67J_0017.ndpi,Annotation (mantle),-0.0007
CaseKI67J_0017.ndpi,Annotation (mantle),-0.0054
CaseKI67J_0017.ndpi,Annotation (mantle),0.0044
CaseKI67J_0017.ndpi,Annotation (mantle),-0.0038
CaseKI67J_0017.ndpi,Annotation (mantle),0.0055
CaseKI67J_0017.ndpi,Annotation (mantle),0.0013
CaseKI67J_0017.ndpi,Annotation (mantle),0.0099
CaseKI67J_0017.ndpi,Annotation (mantle),0.9893
CaseKI67J_0017.ndpi,Annotation (mantle),0.0138
CaseKI67J_0017.ndpi,Annotation (mantle),-0.0008
CaseKI67J_0017.ndpi,Annotation (mantle),0.01
CaseKI67J_0017.ndpi,Annotation (mantle),-0.0046
CaseKI67J_0017.ndpi,Annotation (mantle),-0.0006
CaseKI67J_0017.ndpi,Annotation (mantle),-0.0075
CaseKI67J_0017.ndpi,Annotation (mantle),0.0037
CaseKI67J_0017.ndpi,Annotation (mantle),0.0135
CaseKI67J_0017.ndpi,Annotation (mantle),-0.0035
CaseKI67J_0017.ndpi,Annotation (mantle),0.0001
CaseKI67J_0017.ndpi,Annotation (mantle),0.0148
CaseKI67J_0017.ndpi,Annotation (mantle),0.0056
CaseKI67J_0017.ndpi,Annotation (mantle),0.0197
CaseKI67J_0017.ndpi,Annotation (mantle),1.4404
CaseKI67J_0017.ndpi,Annotation (mantle),0.0004
CaseKI67J_0017.ndpi,Annotation (mantle),0.0138
CaseKI67J_0017.ndpi,Annotation (mantle),-0.0003
CaseKI67J_0017.ndpi,Annotation (mantle),0.0381
CaseKI67J_0017.ndpi,Annotation (mantle),0.0584
CaseKI67J_0017.ndpi,Annotation (mantle),0.0179
CaseKI67J_0017.ndpi,Annotation (mantle),0.0131
CaseKI67J_0017.ndpi,Annotation (mantle),1.1432
CaseKI67J_0017.ndpi,Annotation (mantle),0.1858
CaseKI67J_0017.ndpi,Annotation (mantle),0.0117
CaseKI67J_0017.ndpi,Annotation (mantle),0.0069
CaseKI67J_0017.ndpi,Annotation (mantle),-0.0012
CaseKI67J_0017.ndpi,Annotation (mantle),0.0142
CaseKI67J_0017.ndpi,Annotation (mantle),0.0045
CaseKI67J_0017.ndpi,Annotation (mantle),0.0207
CaseKI67J_0017.ndpi,Annotation (mantle),0.0024
CaseKI67J_0017.ndpi,Annotation (mantle),0.0204
CaseKI67J_0017.ndpi,Annotation (mantle),-0.003
CaseKI67J_0017.ndpi,Annotation (mantle),0.0032
CaseKI67J_0017.ndpi,Annotation (mantle),0.0137
CaseKI67J_0017.ndpi,Annotation (mantle),-0.0014
CaseKI67J_0017.ndpi,Annotation (mantle),0.0029
CaseKI67J_0017.ndpi,Annotation (mantle),0.0048
CaseKI67J_0017.ndpi,Annotation (mantle),0.0033
CaseKI67J_0017.ndpi,Annotation (mantle),0.0006
CaseKI67J_0017.ndpi,Annotation (mantle),-0.0134
CaseKI67J_0017.ndpi,Annotation (mantle),-0.0049
CaseKI67J_0017.ndpi,Annotation (mantle),-0.0068
CaseKI67J_0017.ndpi,Annotation (mantle),0.0039
CaseKI67J_0017.ndpi,Annotation (mantle),0.8611
CaseKI67J_0017.ndpi,Annotation (mantle),-0.0028
CaseKI67J_0017.ndpi,Annotation (mantle),0.0026
CaseKI67J_0017.ndpi,Annotation (mantle),-0.0066
CaseKI67J_0017.ndpi,Annotation (mantle),-0.0024
CaseKI67J_0017.ndpi,Annotation (mantle),0.0764
CaseKI67J_0017.ndpi,Annotation (mantle),0
CaseKI67J_0017.ndpi,Annotation (mantle),-0.0002
CaseKI67J_0017.ndpi,Annotation (mantle),0.0008
CaseKI67J_0017.ndpi,Annotation (mantle),-0.0099
CaseKI67J_0017.ndpi,Annotation (mantle),-0.011
CaseKI67J_0017.ndpi,Annotation (mantle),0.0106
CaseKI67J_0017.ndpi,Annotation (mantle),-0.0112
CaseKI67J_0017.ndpi,Annotation (mantle),-0.004
CaseKI67J_0017.ndpi,Annotation (mantle),0.001
CaseKI67J_0017.ndpi,Annotation (mantle),0.0989
CaseKI67J_0017.ndpi,Annotation (mantle),-0.0069
CaseKI67J_0017.ndpi,Annotation (mantle),0.0109
CaseKI67J_0017.ndpi,Annotation (mantle),-0.0043
CaseKI67J_0017.ndpi,Annotation (mantle),-0.0037
CaseKI67J_0017.ndpi,Annotation (mantle),-0.008
CaseKI67J_0017.ndpi,Annotation (mantle),0.0107
