Image,Parent,DAB: Mean
CaseKI67_0074.ndpi,Annotation (germinal_center),
CaseKI67_0074.ndpi,Annotation (germinal_center),0.2668
CaseKI67_0074.ndpi,Annotation (germinal_center),0.1368
CaseKI67_0074.ndpi,Annotation (germinal_center),0.1711
CaseKI67_0074.ndpi,Annotation (germinal_center),0.5301
CaseKI67_0074.ndpi,Annotation (germinal_center),1.008
CaseKI67_0074.ndpi,Annotation (germinal_center),0.1172
CaseKI67_0074.ndpi,Annotation (germinal_center),1.8473
CaseKI67_0074.ndpi,Annotation (germinal_center),1.5659
CaseKI67_0074.ndpi,Annotation (germinal_center),0.0574
CaseKI67_0074.ndpi,Annotation (germinal_center),1.4101
CaseKI67_0074.ndpi,Annotation (germinal_center),1.5373
CaseKI67_0074.ndpi,Annotation (germinal_center),1.4676
CaseKI67_0074.ndpi,Annotation (germinal_center),1.744
CaseKI67_0074.ndpi,Annotation (germinal_center),1.627
CaseKI67_0074.ndpi,Annotation (germinal_center),1.0479
CaseKI67_0074.ndpi,Annotation (germinal_center),1.6202
CaseKI67_0074.ndpi,Annotation (germinal_center),1.2532
CaseKI67_0074.ndpi,Annotation (germinal_center),0.1112
CaseKI67_0074.ndpi,Annotation (germinal_center),1.2833
CaseKI67_0074.ndpi,Annotation (germinal_center),0.0975
CaseKI67_0074.ndpi,Annotation (germinal_center),0.1489
CaseKI67_0074.ndpi,Annotation (germinal_center),1.6731
CaseKI67_0074.ndpi,Annotation (germinal_center),1.5687
CaseKI67_0074.ndpi,Annotation (germinal_center),1.2991
CaseKI67_0074.ndpi,Annotation (germinal_center),1.3691
CaseKI67_0074.ndpi,Annotation (germinal_center),1.3544
CaseKI67_0074.ndpi,Annotation (germinal_center),1.3205
CaseKI67_0074.ndpi,Annotation (germinal_center),1.6432
CaseKI67_0074.ndpi,Annotation (germinal_center),1.1453
CaseKI67_0074.ndpi,Annotation (germinal_center),1.1869
CaseKI67_0074.ndpi,Annotation (germinal_center),1.343
CaseKI67_0074.ndpi,Annotation (germinal_center),1.4082
CaseKI67_0074.ndpi,Annotation (germinal_center),0.1026
CaseKI67_0074.ndpi,Annotation (germinal_center),1.4671
CaseKI67_0074.ndpi,Annotation (germinal_center),0.5414
