Image,Parent,DAB: Mean
CaseKI67_0075.ndpi,Annotation (mantle),0.1147
CaseKI67_0075.ndpi,Annotation (mantle),0.1831
CaseKI67_0075.ndpi,Annotation (mantle),0.1294
CaseKI67_0075.ndpi,Annotation (mantle),0.8161
CaseKI67_0075.ndpi,Annotation (mantle),0.1072
CaseKI67_0075.ndpi,Annotation (mantle),0.1422
CaseKI67_0075.ndpi,Annotation (mantle),0.1382
CaseKI67_0075.ndpi,Annotation (mantle),0.0853
CaseKI67_0075.ndpi,Annotation (mantle),1.8575
CaseKI67_0075.ndpi,Annotation (mantle),0.1599
CaseKI67_0075.ndpi,Annotation (mantle),0.3157
CaseKI67_0075.ndpi,Annotation (mantle),0.1235
CaseKI67_0075.ndpi,Annotation (mantle),0.4804
CaseKI67_0075.ndpi,Annotation (mantle),0.1279
CaseKI67_0075.ndpi,Annotation (mantle),0.1312
CaseKI67_0075.ndpi,Annotation (mantle),0.1345
CaseKI67_0075.ndpi,Annotation (mantle),0.2445
CaseKI67_0075.ndpi,Annotation (mantle),0.1076
CaseKI67_0075.ndpi,Annotation (mantle),0.1346
CaseKI67_0075.ndpi,Annotation (mantle),0.1875
CaseKI67_0075.ndpi,Annotation (mantle),0.1289
CaseKI67_0075.ndpi,Annotation (mantle),0.0884
CaseKI67_0075.ndpi,Annotation (mantle),0.1597
CaseKI67_0075.ndpi,Annotation (mantle),0.1137
CaseKI67_0075.ndpi,Annotation (mantle),0.1845
CaseKI67_0075.ndpi,Annotation (mantle),0.1193
CaseKI67_0075.ndpi,Annotation (mantle),0.1834
CaseKI67_0075.ndpi,Annotation (mantle),0.0989
CaseKI67_0075.ndpi,Annotation (mantle),1.7167
CaseKI67_0075.ndpi,Annotation (mantle),0.1237
CaseKI67_0075.ndpi,Annotation (mantle),0.1171
CaseKI67_0075.ndpi,Annotation (mantle),0.1233
CaseKI67_0075.ndpi,Annotation (mantle),0.118
CaseKI67_0075.ndpi,Annotation (mantle),1.4051
CaseKI67_0075.ndpi,Annotation (mantle),1.7834
CaseKI67_0075.ndpi,Annotation (mantle),0.1163
CaseKI67_0075.ndpi,Annotation (mantle),0.1
CaseKI67_0075.ndpi,Annotation (mantle),1.5866
CaseKI67_0075.ndpi,Annotation (mantle),0.0837
CaseKI67_0075.ndpi,Annotation (mantle),1.7986
CaseKI67_0075.ndpi,Annotation (mantle),0.1471
CaseKI67_0075.ndpi,Annotation (mantle),0.1007
CaseKI67_0075.ndpi,Annotation (mantle),0.1189
CaseKI67_0075.ndpi,Annotation (mantle),0.0906
CaseKI67_0075.ndpi,Annotation (mantle),0.1195
CaseKI67_0075.ndpi,Annotation (mantle),0.1183
CaseKI67_0075.ndpi,Annotation (mantle),0.1055
CaseKI67_0075.ndpi,Annotation (mantle),1.8121
CaseKI67_0075.ndpi,Annotation (mantle),1.737
CaseKI67_0075.ndpi,Annotation (mantle),0.1155
CaseKI67_0075.ndpi,Annotation (mantle),0.1154
CaseKI67_0075.ndpi,Annotation (mantle),0.2238
CaseKI67_0075.ndpi,Annotation (mantle),0.099
CaseKI67_0075.ndpi,Annotation (mantle),0.1024
CaseKI67_0075.ndpi,Annotation (mantle),1.2424
CaseKI67_0075.ndpi,Annotation (mantle),0.1336
CaseKI67_0075.ndpi,Annotation (mantle),0.108
CaseKI67_0075.ndpi,Annotation (mantle),0.1683
CaseKI67_0075.ndpi,Annotation (mantle),0.7081
CaseKI67_0075.ndpi,Annotation (mantle),0.085
CaseKI67_0075.ndpi,Annotation (mantle),0.1365
CaseKI67_0075.ndpi,Annotation (mantle),0.1524
CaseKI67_0075.ndpi,Annotation (mantle),0.4923
CaseKI67_0075.ndpi,Annotation (mantle),0.1315
CaseKI67_0075.ndpi,Annotation (mantle),0.1524
CaseKI67_0075.ndpi,Annotation (mantle),1.3194
CaseKI67_0075.ndpi,Annotation (mantle),0.1045
CaseKI67_0075.ndpi,Annotation (mantle),1.6659
CaseKI67_0075.ndpi,Annotation (mantle),1.6328
CaseKI67_0075.ndpi,Annotation (mantle),0.1156
CaseKI67_0075.ndpi,Annotation (mantle),0.3478
CaseKI67_0075.ndpi,Annotation (mantle),0.2264
CaseKI67_0075.ndpi,Annotation (mantle),0.2902
CaseKI67_0075.ndpi,Annotation (mantle),0.1208
CaseKI67_0075.ndpi,Annotation (mantle),1.757
CaseKI67_0075.ndpi,Annotation (mantle),0.3428
CaseKI67_0075.ndpi,Annotation (mantle),0.1105
CaseKI67_0075.ndpi,Annotation (mantle),0.1063
CaseKI67_0075.ndpi,Annotation (mantle),0.0764
CaseKI67_0075.ndpi,Annotation (mantle),0.1414
CaseKI67_0075.ndpi,Annotation (mantle),0.1213
CaseKI67_0075.ndpi,Annotation (mantle),0.7557
CaseKI67_0075.ndpi,Annotation (mantle),1.186
CaseKI67_0075.ndpi,Annotation (mantle),0.0976
CaseKI67_0075.ndpi,Annotation (mantle),0.2372
CaseKI67_0075.ndpi,Annotation (mantle),1.7761
CaseKI67_0075.ndpi,Annotation (mantle),0.1442
CaseKI67_0075.ndpi,Annotation (mantle),0.1015
CaseKI67_0075.ndpi,Annotation (mantle),0.1229
CaseKI67_0075.ndpi,Annotation (mantle),0.1482
CaseKI67_0075.ndpi,Annotation (mantle),0.1243
CaseKI67_0075.ndpi,Annotation (mantle),1.6357
CaseKI67_0075.ndpi,Annotation (mantle),1.1307
CaseKI67_0075.ndpi,Annotation (mantle),1.6008
CaseKI67_0075.ndpi,Annotation (mantle),0.1537
CaseKI67_0075.ndpi,Annotation (mantle),0.1371
CaseKI67_0075.ndpi,Annotation (mantle),1.1419
CaseKI67_0075.ndpi,Annotation (mantle),1.6981
CaseKI67_0075.ndpi,Annotation (mantle),0.0958
