Image,Parent,DAB: Mean
CaseKI67J_0020.ndpi,Annotation (mantle),0.0191
CaseKI67J_0020.ndpi,Annotation (mantle),-0.0081
CaseKI67J_0020.ndpi,Annotation (mantle),0.026
CaseKI67J_0020.ndpi,Annotation (mantle),1.3485
CaseKI67J_0020.ndpi,Annotation (mantle),0.0065
CaseKI67J_0020.ndpi,Annotation (mantle),0.0373
CaseKI67J_0020.ndpi,Annotation (mantle),0.0071
CaseKI67J_0020.ndpi,Annotation (mantle),-0.0042
CaseKI67J_0020.ndpi,Annotation (mantle),0.005
CaseKI67J_0020.ndpi,Annotation (mantle),-0.0135
CaseKI67J_0020.ndpi,Annotation (mantle),0.0101
CaseKI67J_0020.ndpi,Annotation (mantle),0.0065
CaseKI67J_0020.ndpi,Annotation (mantle),-0.0045
CaseKI67J_0020.ndpi,Annotation (mantle),0.0595
CaseKI67J_0020.ndpi,Annotation (mantle),0.0059
CaseKI67J_0020.ndpi,Annotation (mantle),-0.0165
CaseKI67J_0020.ndpi,Annotation (mantle),0.7601
CaseKI67J_0020.ndpi,Annotation (mantle),0.0152
CaseKI67J_0020.ndpi,Annotation (mantle),-0.0048
CaseKI67J_0020.ndpi,Annotation (mantle),0.0169
CaseKI67J_0020.ndpi,Annotation (mantle),-0.0106
CaseKI67J_0020.ndpi,Annotation (mantle),-0.0125
CaseKI67J_0020.ndpi,Annotation (mantle),0.013
CaseKI67J_0020.ndpi,Annotation (mantle),0.0002
CaseKI67J_0020.ndpi,Annotation (mantle),-0.0001
CaseKI67J_0020.ndpi,Annotation (mantle),-0.0155
CaseKI67J_0020.ndpi,Annotation (mantle),-0.0097
CaseKI67J_0020.ndpi,Annotation (mantle),-0.0047
CaseKI67J_0020.ndpi,Annotation (mantle),-0.0141
CaseKI67J_0020.ndpi,Annotation (mantle),-0.0142
CaseKI67J_0020.ndpi,Annotation (mantle),-0.0177
CaseKI67J_0020.ndpi,Annotation (mantle),-0.0058
CaseKI67J_0020.ndpi,Annotation (mantle),-0.017
CaseKI67J_0020.ndpi,Annotation (mantle),0.0032
CaseKI67J_0020.ndpi,Annotation (mantle),-0.0144
CaseKI67J_0020.ndpi,Annotation (mantle),-0.0111
CaseKI67J_0020.ndpi,Annotation (mantle),-0.0299
CaseKI67J_0020.ndpi,Annotation (mantle),-0.0139
CaseKI67J_0020.ndpi,Annotation (mantle),-0.0047
CaseKI67J_0020.ndpi,Annotation (mantle),0.0009
CaseKI67J_0020.ndpi,Annotation (mantle),-0.0142
CaseKI67J_0020.ndpi,Annotation (mantle),0.023
CaseKI67J_0020.ndpi,Annotation (mantle),-0.0127
CaseKI67J_0020.ndpi,Annotation (mantle),0.008
CaseKI67J_0020.ndpi,Annotation (mantle),0.0065
CaseKI67J_0020.ndpi,Annotation (mantle),-0.0191
CaseKI67J_0020.ndpi,Annotation (mantle),0.0012
CaseKI67J_0020.ndpi,Annotation (mantle),-0.0185
CaseKI67J_0020.ndpi,Annotation (mantle),1.7809
CaseKI67J_0020.ndpi,Annotation (mantle),0.0015
CaseKI67J_0020.ndpi,Annotation (mantle),0.0021
CaseKI67J_0020.ndpi,Annotation (mantle),-0.0181
CaseKI67J_0020.ndpi,Annotation (mantle),-0.009
CaseKI67J_0020.ndpi,Annotation (mantle),-0.0038
CaseKI67J_0020.ndpi,Annotation (mantle),-0.0145
CaseKI67J_0020.ndpi,Annotation (mantle),0.0031
CaseKI67J_0020.ndpi,Annotation (mantle),0.0022
CaseKI67J_0020.ndpi,Annotation (mantle),-0.0076
CaseKI67J_0020.ndpi,Annotation (mantle),0.0016
CaseKI67J_0020.ndpi,Annotation (mantle),-0.0095
CaseKI67J_0020.ndpi,Annotation (mantle),0.0136
CaseKI67J_0020.ndpi,Annotation (mantle),-0.0071
CaseKI67J_0020.ndpi,Annotation (mantle),-0.0145
CaseKI67J_0020.ndpi,Annotation (mantle),-0.0044
CaseKI67J_0020.ndpi,Annotation (mantle),0.0044
CaseKI67J_0020.ndpi,Annotation (mantle),-0.0156
CaseKI67J_0020.ndpi,Annotation (mantle),-0.0065
CaseKI67J_0020.ndpi,Annotation (mantle),-0.0054
CaseKI67J_0020.ndpi,Annotation (mantle),0.0065
CaseKI67J_0020.ndpi,Annotation (mantle),-0.0055
CaseKI67J_0020.ndpi,Annotation (mantle),-0.0006
CaseKI67J_0020.ndpi,Annotation (mantle),-0.0043
CaseKI67J_0020.ndpi,Annotation (mantle),-0.0135
CaseKI67J_0020.ndpi,Annotation (mantle),0.006
CaseKI67J_0020.ndpi,Annotation (mantle),-0.0027
CaseKI67J_0020.ndpi,Annotation (mantle),-0.0053
CaseKI67J_0020.ndpi,Annotation (mantle),-0.0001
CaseKI67J_0020.ndpi,Annotation (mantle),-0.0123
CaseKI67J_0020.ndpi,Annotation (mantle),-0.0101
CaseKI67J_0020.ndpi,Annotation (mantle),-0.0016
CaseKI67J_0020.ndpi,Annotation (mantle),-0.0135
CaseKI67J_0020.ndpi,Annotation (mantle),-0.0123
CaseKI67J_0020.ndpi,Annotation (mantle),-0.0139
CaseKI67J_0020.ndpi,Annotation (mantle),0.006
CaseKI67J_0020.ndpi,Annotation (mantle),-0.0041
CaseKI67J_0020.ndpi,Annotation (mantle),-0.0086
CaseKI67J_0020.ndpi,Annotation (mantle),-0.0035
CaseKI67J_0020.ndpi,Annotation (mantle),-0.009
CaseKI67J_0020.ndpi,Annotation (mantle),-0.0052
CaseKI67J_0020.ndpi,Annotation (mantle),
CaseKI67J_0020.ndpi,Annotation (mantle),-0.0086
CaseKI67J_0020.ndpi,Annotation (mantle),-0.0175
CaseKI67J_0020.ndpi,Annotation (mantle),-0.0135
CaseKI67J_0020.ndpi,Annotation (mantle),-0.0119
CaseKI67J_0020.ndpi,Annotation (mantle),-0.0159
CaseKI67J_0020.ndpi,Annotation (mantle),-0.0217
CaseKI67J_0020.ndpi,Annotation (mantle),-0.0078
CaseKI67J_0020.ndpi,Annotation (mantle),-0.0114
CaseKI67J_0020.ndpi,Annotation (mantle),-0.0046
CaseKI67J_0020.ndpi,Annotation (mantle),-0.0139
CaseKI67J_0020.ndpi,Annotation (mantle),-0.0098
CaseKI67J_0020.ndpi,Annotation (mantle),0.0078
CaseKI67J_0020.ndpi,Annotation (mantle),-0.0181
CaseKI67J_0020.ndpi,Annotation (mantle),-0.0062
CaseKI67J_0020.ndpi,Annotation (mantle),0.0092
CaseKI67J_0020.ndpi,Annotation (mantle),-0.0055
CaseKI67J_0020.ndpi,Annotation (mantle),-0.0123
CaseKI67J_0020.ndpi,Annotation (mantle),-0.0249
CaseKI67J_0020.ndpi,Annotation (mantle),-0.0088
CaseKI67J_0020.ndpi,Annotation (mantle),0.0965
CaseKI67J_0020.ndpi,Annotation (mantle),-0.0236
CaseKI67J_0020.ndpi,Annotation (mantle),-0.0214
CaseKI67J_0020.ndpi,Annotation (mantle),-0.0224
CaseKI67J_0020.ndpi,Annotation (mantle),0.0149
CaseKI67J_0020.ndpi,Annotation (mantle),-0.0084
CaseKI67J_0020.ndpi,Annotation (mantle),-0.0162
CaseKI67J_0020.ndpi,Annotation (mantle),0.002
CaseKI67J_0020.ndpi,Annotation (mantle),-0.0151
CaseKI67J_0020.ndpi,Annotation (mantle),-0.0078
CaseKI67J_0020.ndpi,Annotation (mantle),0.0104
CaseKI67J_0020.ndpi,Annotation (mantle),0.3972
CaseKI67J_0020.ndpi,Annotation (mantle),1.8263
CaseKI67J_0020.ndpi,Annotation (mantle),-0.007
CaseKI67J_0020.ndpi,Annotation (mantle),-0.0074
CaseKI67J_0020.ndpi,Annotation (mantle),-0.0079
CaseKI67J_0020.ndpi,Annotation (mantle),0.0115
CaseKI67J_0020.ndpi,Annotation (mantle),-0.0115
