Image,Parent,DAB: Mean
CaseKI67_0073.ndpi,Annotation (germinal_center),0.0678
CaseKI67_0073.ndpi,Annotation (germinal_center),1.2521
CaseKI67_0073.ndpi,Annotation (germinal_center),0.0892
CaseKI67_0073.ndpi,Annotation (germinal_center),0.0962
CaseKI67_0073.ndpi,Annotation (germinal_center),1.8323
CaseKI67_0073.ndpi,Annotation (germinal_center),0.097
CaseKI67_0073.ndpi,Annotation (germinal_center),1.7889
CaseKI67_0073.ndpi,Annotation (germinal_center),1.7699
CaseKI67_0073.ndpi,Annotation (germinal_center),1.5173
CaseKI67_0073.ndpi,Annotation (germinal_center),0.1278
CaseKI67_0073.ndpi,Annotation (germinal_center),1.8031
CaseKI67_0073.ndpi,Annotation (germinal_center),1.5452
CaseKI67_0073.ndpi,Annotation (germinal_center),1.3069
CaseKI67_0073.ndpi,Annotation (germinal_center),1.5176
CaseKI67_0073.ndpi,Annotation (germinal_center),1.5398
CaseKI67_0073.ndpi,Annotation (germinal_center),1.4901
CaseKI67_0073.ndpi,Annotation (germinal_center),1.5089
CaseKI67_0073.ndpi,Annotation (germinal_center),1.8135
CaseKI67_0073.ndpi,Annotation (germinal_center),1.5008
CaseKI67_0073.ndpi,Annotation (germinal_center),1.1336
CaseKI67_0073.ndpi,Annotation (germinal_center),1.1766
CaseKI67_0073.ndpi,Annotation (germinal_center),0.0724
CaseKI67_0073.ndpi,Annotation (germinal_center),0.4298
CaseKI67_0073.ndpi,Annotation (germinal_center),0.0655
CaseKI67_0073.ndpi,Annotation (germinal_center),1.7052
CaseKI67_0073.ndpi,Annotation (germinal_center),2.0145
CaseKI67_0073.ndpi,Annotation (germinal_center),0.2512
CaseKI67_0073.ndpi,Annotation (germinal_center),0.0657
CaseKI67_0073.ndpi,Annotation (germinal_center),1.8533
CaseKI67_0073.ndpi,Annotation (germinal_center),0.1583
CaseKI67_0073.ndpi,Annotation (germinal_center),1.9825
CaseKI67_0073.ndpi,Annotation (germinal_center),1.504
CaseKI67_0073.ndpi,Annotation (germinal_center),1.7376
CaseKI67_0073.ndpi,Annotation (germinal_center),0.8417
CaseKI67_0073.ndpi,Annotation (germinal_center),0.0731
CaseKI67_0073.ndpi,Annotation (germinal_center),0.2258
CaseKI67_0073.ndpi,Annotation (germinal_center),1.7475
CaseKI67_0073.ndpi,Annotation (germinal_center),1.9583
CaseKI67_0073.ndpi,Annotation (germinal_center),1.8358
CaseKI67_0073.ndpi,Annotation (germinal_center),1.8013
CaseKI67_0073.ndpi,Annotation (germinal_center),1.793
CaseKI67_0073.ndpi,Annotation (germinal_center),1.953
CaseKI67_0073.ndpi,Annotation (germinal_center),1.6365
CaseKI67_0073.ndpi,Annotation (germinal_center),1.8005
CaseKI67_0073.ndpi,Annotation (germinal_center),1.8236
CaseKI67_0073.ndpi,Annotation (germinal_center),1.7626
CaseKI67_0073.ndpi,Annotation (germinal_center),1.5127
CaseKI67_0073.ndpi,Annotation (germinal_center),1.366
CaseKI67_0073.ndpi,Annotation (germinal_center),1.3737
CaseKI67_0073.ndpi,Annotation (germinal_center),1.894
CaseKI67_0073.ndpi,Annotation (germinal_center),0.0927
CaseKI67_0073.ndpi,Annotation (germinal_center),1.7109
CaseKI67_0073.ndpi,Annotation (germinal_center),0.0941
CaseKI67_0073.ndpi,Annotation (germinal_center),1.5933
CaseKI67_0073.ndpi,Annotation (germinal_center),1.7653
CaseKI67_0073.ndpi,Annotation (germinal_center),1.3234
CaseKI67_0073.ndpi,Annotation (germinal_center),1.7733
CaseKI67_0073.ndpi,Annotation (germinal_center),0.1088
CaseKI67_0073.ndpi,Annotation (germinal_center),1.6014
CaseKI67_0073.ndpi,Annotation (germinal_center),1.6725
CaseKI67_0073.ndpi,Annotation (germinal_center),1.9658
CaseKI67_0073.ndpi,Annotation (germinal_center),1.4061
CaseKI67_0073.ndpi,Annotation (germinal_center),0.8834
CaseKI67_0073.ndpi,Annotation (germinal_center),1.7608
CaseKI67_0073.ndpi,Annotation (germinal_center),1.7025
CaseKI67_0073.ndpi,Annotation (germinal_center),1.7237
CaseKI67_0073.ndpi,Annotation (germinal_center),0.0725
CaseKI67_0073.ndpi,Annotation (germinal_center),2.0208
CaseKI67_0073.ndpi,Annotation (germinal_center),1.8813
CaseKI67_0073.ndpi,Annotation (germinal_center),1.9759
CaseKI67_0073.ndpi,Annotation (germinal_center),1.7854
CaseKI67_0073.ndpi,Annotation (germinal_center),1.7456
CaseKI67_0073.ndpi,Annotation (germinal_center),1.6016
CaseKI67_0073.ndpi,Annotation (germinal_center),1.4883
CaseKI67_0073.ndpi,Annotation (germinal_center),1.8764
CaseKI67_0073.ndpi,Annotation (germinal_center),1.7159
CaseKI67_0073.ndpi,Annotation (germinal_center),1.8811
CaseKI67_0073.ndpi,Annotation (germinal_center),1.0634
CaseKI67_0073.ndpi,Annotation (germinal_center),1.9705
CaseKI67_0073.ndpi,Annotation (germinal_center),1.9225
CaseKI67_0073.ndpi,Annotation (germinal_center),1.652
CaseKI67_0073.ndpi,Annotation (germinal_center),1.888
CaseKI67_0073.ndpi,Annotation (germinal_center),1.3328
CaseKI67_0073.ndpi,Annotation (germinal_center),1.5516
CaseKI67_0073.ndpi,Annotation (germinal_center),0.922
CaseKI67_0073.ndpi,Annotation (germinal_center),0.9288
CaseKI67_0073.ndpi,Annotation (germinal_center),1.6513
CaseKI67_0073.ndpi,Annotation (germinal_center),1.4169
CaseKI67_0073.ndpi,Annotation (germinal_center),1.8171
CaseKI67_0073.ndpi,Annotation (germinal_center),1.0469
CaseKI67_0073.ndpi,Annotation (germinal_center),1.6152
CaseKI67_0073.ndpi,Annotation (germinal_center),1.543
CaseKI67_0073.ndpi,Annotation (germinal_center),1.7386
CaseKI67_0073.ndpi,Annotation (germinal_center),1.0015
CaseKI67_0073.ndpi,Annotation (germinal_center),1.4968
CaseKI67_0073.ndpi,Annotation (germinal_center),0.0969
CaseKI67_0073.ndpi,Annotation (germinal_center),1.5427
CaseKI67_0073.ndpi,Annotation (germinal_center),1.8009
CaseKI67_0073.ndpi,Annotation (germinal_center),0.9697
CaseKI67_0073.ndpi,Annotation (germinal_center),1.4085
CaseKI67_0073.ndpi,Annotation (germinal_center),1.8604
CaseKI67_0073.ndpi,Annotation (germinal_center),1.8328
CaseKI67_0073.ndpi,Annotation (germinal_center),1.4114
CaseKI67_0073.ndpi,Annotation (germinal_center),0.9019
CaseKI67_0073.ndpi,Annotation (germinal_center),2.006
CaseKI67_0073.ndpi,Annotation (germinal_center),1.8114
CaseKI67_0073.ndpi,Annotation (germinal_center),1.5368
CaseKI67_0073.ndpi,Annotation (germinal_center),1.5856
CaseKI67_0073.ndpi,Annotation (germinal_center),1.6145
CaseKI67_0073.ndpi,Annotation (germinal_center),1.5127
CaseKI67_0073.ndpi,Annotation (germinal_center),1.8193
CaseKI67_0073.ndpi,Annotation (germinal_center),2.2007
CaseKI67_0073.ndpi,Annotation (germinal_center),1.5149
CaseKI67_0073.ndpi,Annotation (germinal_center),1.5859
CaseKI67_0073.ndpi,Annotation (germinal_center),1.7393
CaseKI67_0073.ndpi,Annotation (germinal_center),0.5016
CaseKI67_0073.ndpi,Annotation (germinal_center),1.4172
CaseKI67_0073.ndpi,Annotation (germinal_center),1.2219
CaseKI67_0073.ndpi,Annotation (germinal_center),1.9745
CaseKI67_0073.ndpi,Annotation (germinal_center),1.2013
CaseKI67_0073.ndpi,Annotation (germinal_center),1.3753
CaseKI67_0073.ndpi,Annotation (germinal_center),1.982
CaseKI67_0073.ndpi,Annotation (germinal_center),2.0368
CaseKI67_0073.ndpi,Annotation (germinal_center),0.1514
CaseKI67_0073.ndpi,Annotation (germinal_center),0.1211
CaseKI67_0073.ndpi,Annotation (germinal_center),0.1849
CaseKI67_0073.ndpi,Annotation (germinal_center),0.1352
CaseKI67_0073.ndpi,Annotation (germinal_center),0.0909
CaseKI67_0073.ndpi,Annotation (germinal_center),0.1144
