Image,Parent,DAB: Mean
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),0.0677
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),0.092
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),0.0893
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),0.0849
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),0.0766
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),0.1656
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.7624
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),0.4748
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.2376
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),0.1257
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.9744
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),2.3497
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),2.3055
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),0.2536
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),0.3067
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),2.182
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),2.0351
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.7865
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),0.1239
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),0.1208
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.8538
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.6946
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),0.387
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),2.0125
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),0.0949
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.8257
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.7877
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.7878
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),0.2842
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.63
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.936
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),0.1489
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.6076
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),0.347
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.6627
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.6848
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.8637
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),2.4158
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.8443
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.7174
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),0.1314
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.5679
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.6861
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),0.1725
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),0.1553
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.3234
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),2.2653
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),2.0059
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.7866
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.8591
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),2.0357
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),2.0766
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.5996
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),2.4703
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.4103
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),2.0709
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.9197
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.9538
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.6345
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.4324
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.6115
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),2.5581
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.6361
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.8092
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.7862
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.8733
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),2.0954
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),2.0963
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.9148
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.5715
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.6716
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.7405
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.3334
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.9981
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.6906
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.6163
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.5983
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),2.0039
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.7985
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.7782
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),2.0393
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.7586
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.4281
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.1253
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.4348
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.7548
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.3665
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.5489
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.4157
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.9983
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),2.0751
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.4407
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.3306
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.7669
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),2.2076
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.6561
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.349
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.6492
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.8113
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.6725
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.7859
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.9018
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.8668
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.7333
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.4789
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.8489
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.7139
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.782
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.658
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.589
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.6629
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),0.5205
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.6871
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.602
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),0.5494
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.5413
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.5369
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.3758
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.4569
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.5705
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.5067
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.4857
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.808
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),0.8777
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.832
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.6707
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.9538
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.781
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.3487
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.6999
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),0.1687
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.4655
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),0.362
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),0.9903
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.9632
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.8934
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.5668
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.3712
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.1353
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.0668
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.2204
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.4596
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),0.5382
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.8065
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.5983
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.821
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.5588
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.472
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.4428
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),0.9822
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.5111
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.6032
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.6394
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.4221
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.4889
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.4062
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.9484
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.6697
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.622
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.5499
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.6948
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.5702
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.7773
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.172
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.7628
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.746
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.6469
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.2315
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.4877
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.1988
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.5758
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.4322
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.4745
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.7826
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.2356
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.6036
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.4786
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.794
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.1915
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.8678
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.1889
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.703
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),0.2153
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),0.2094
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.0928
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.8561
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),2.0091
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.1119
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),0.683
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),0.2866
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.5896
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),0.1202
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.8483
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.9196
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),0.8242
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.7056
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.6809
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.1909
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),1.4562
KI67 3 in 4 run5.ndpi,Annotation (germinal_center),0.0733
