Image,Parent,DAB: Mean
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),0.0295
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),0.0913
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),1.0645
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),0.0721
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),0.0953
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),0.9863
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),0.0564
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),1.2319
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),0.2888
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),1.261
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),0.1385
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),0.0444
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),1.8619
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),0.0864
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),1.1881
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),0.0721
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),1.0943
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),1.2473
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),1.2937
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),1.0322
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),0.0716
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),0.9045
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),1.442
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),0.2063
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),0.9844
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),1.1774
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),0.0842
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),1.0622
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),1.148
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),1.1062
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),1.2916
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),0.9584
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),0.1259
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),0.8864
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),1.0115
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),1.0742
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),0.0616
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),1.1449
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),0.7626
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),1.2609
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),1.1993
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),0.9802
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),1.0174
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),0.1498
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),0.8776
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),1.2117
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),1.19
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),1.0247
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),1.0836
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),1.2043
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),1.0058
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),0.925
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),0.497
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),0.8548
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),0.9619
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),0.9149
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),0.9858
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),1.1319
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),1.2456
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),1.6264
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),0.82
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),1.3868
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),1.0295
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),0.9741
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),0.0816
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),1.2275
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),0.8044
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),1.0585
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),0.9897
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),1.0804
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),0.9625
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),0.1411
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),1.1877
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),1.3056
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),0.7077
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),1.0738
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),1.0664
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),0.595
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),1.1539
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),1.0011
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),1.2993
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),0.7386
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),0.8876
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),1.2632
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),0.8155
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),0.9523
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),0.8971
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),0.6928
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),0.9128
KI67 1 in 5 run6.ndpi,Annotation (germinal_center),0.5888
