Image,Parent,DAB: Mean
CaseKI67J_0013.ndpi,Annotation (germinal_center),0.9221
CaseKI67J_0013.ndpi,Annotation (germinal_center),1.6619
CaseKI67J_0013.ndpi,Annotation (germinal_center),1.8872
CaseKI67J_0013.ndpi,Annotation (germinal_center),0.0144
CaseKI67J_0013.ndpi,Annotation (germinal_center),1.8696
CaseKI67J_0013.ndpi,Annotation (germinal_center),1.7612
CaseKI67J_0013.ndpi,Annotation (germinal_center),1.7542
CaseKI67J_0013.ndpi,Annotation (germinal_center),0.0006
CaseKI67J_0013.ndpi,Annotation (germinal_center),1.9275
CaseKI67J_0013.ndpi,Annotation (germinal_center),1.8538
CaseKI67J_0013.ndpi,Annotation (germinal_center),1.8797
CaseKI67J_0013.ndpi,Annotation (germinal_center),1.2083
CaseKI67J_0013.ndpi,Annotation (germinal_center),1.8446
CaseKI67J_0013.ndpi,Annotation (germinal_center),1.832
CaseKI67J_0013.ndpi,Annotation (germinal_center),0.0043
CaseKI67J_0013.ndpi,Annotation (germinal_center),0.0068
CaseKI67J_0013.ndpi,Annotation (germinal_center),1.8122
CaseKI67J_0013.ndpi,Annotation (germinal_center),0.3099
CaseKI67J_0013.ndpi,Annotation (germinal_center),1.4736
CaseKI67J_0013.ndpi,Annotation (germinal_center),1.7752
CaseKI67J_0013.ndpi,Annotation (germinal_center),1.9377
CaseKI67J_0013.ndpi,Annotation (germinal_center),1.7951
CaseKI67J_0013.ndpi,Annotation (germinal_center),1.9101
CaseKI67J_0013.ndpi,Annotation (germinal_center),1.0242
CaseKI67J_0013.ndpi,Annotation (germinal_center),0.0055
CaseKI67J_0013.ndpi,Annotation (germinal_center),1.7716
CaseKI67J_0013.ndpi,Annotation (germinal_center),0.0401
CaseKI67J_0013.ndpi,Annotation (germinal_center),1.7493
CaseKI67J_0013.ndpi,Annotation (germinal_center),1.8103
CaseKI67J_0013.ndpi,Annotation (germinal_center),2.0474
CaseKI67J_0013.ndpi,Annotation (germinal_center),1.7051
CaseKI67J_0013.ndpi,Annotation (germinal_center),0.0221
CaseKI67J_0013.ndpi,Annotation (germinal_center),1.6374
CaseKI67J_0013.ndpi,Annotation (germinal_center),1.5203
CaseKI67J_0013.ndpi,Annotation (germinal_center),1.8137
CaseKI67J_0013.ndpi,Annotation (germinal_center),1.531
CaseKI67J_0013.ndpi,Annotation (germinal_center),0.7255
CaseKI67J_0013.ndpi,Annotation (germinal_center),1.5668
CaseKI67J_0013.ndpi,Annotation (germinal_center),1.5943
CaseKI67J_0013.ndpi,Annotation (germinal_center),1.8577
CaseKI67J_0013.ndpi,Annotation (germinal_center),1.2413
CaseKI67J_0013.ndpi,Annotation (germinal_center),1.8406
CaseKI67J_0013.ndpi,Annotation (germinal_center),1.6768
CaseKI67J_0013.ndpi,Annotation (germinal_center),1.5753
CaseKI67J_0013.ndpi,Annotation (germinal_center),1.9286
CaseKI67J_0013.ndpi,Annotation (germinal_center),1.8495
CaseKI67J_0013.ndpi,Annotation (germinal_center),0.898
CaseKI67J_0013.ndpi,Annotation (germinal_center),0.0094
CaseKI67J_0013.ndpi,Annotation (germinal_center),1.8503
CaseKI67J_0013.ndpi,Annotation (germinal_center),1.7914
CaseKI67J_0013.ndpi,Annotation (germinal_center),1.765
CaseKI67J_0013.ndpi,Annotation (germinal_center),1.9397
CaseKI67J_0013.ndpi,Annotation (germinal_center),1.5749
CaseKI67J_0013.ndpi,Annotation (germinal_center),1.4668
CaseKI67J_0013.ndpi,Annotation (germinal_center),0.0471
CaseKI67J_0013.ndpi,Annotation (germinal_center),1.3684
CaseKI67J_0013.ndpi,Annotation (germinal_center),0.0306
CaseKI67J_0013.ndpi,Annotation (germinal_center),0.0213
CaseKI67J_0013.ndpi,Annotation (germinal_center),0.0245
CaseKI67J_0013.ndpi,Annotation (germinal_center),0.8714
CaseKI67J_0013.ndpi,Annotation (germinal_center),1.6421
