Slide, Region, Positive, Count, Positivity
CaseKI67J_0058,mantle,1965,25811,0.0761303320
CaseKI67J_0059,germinal_center,23612,39387,0.5994871404
CaseKI67J_0059,light_zone,8410,18925,0.4443857332
CaseKI67J_0059,dark_zone,10402,11240,0.9254448399
CaseKI67J_0059,mantle,2554,57791,0.0441937326
CaseKI67J_0060,germinal_center,17738,22790,0.7783238262
CaseKI67J_0060,light_zone,4826,7180,0.6721448468
CaseKI67J_0060,dark_zone,9358,10272,0.9110202492
CaseKI67J_0060,mantle,2182,26451,0.0824921553
CaseKI67J_0061,germinal_center,38597,55132,0.7000834361
CaseKI67J_0061,light_zone,13088,23577,0.5551172753
CaseKI67J_0061,dark_zone,18542,20209,0.9175119996
CaseKI67J_0061,mantle,2929,62732,0.0466906842
CaseKI67J_0062,germinal_center,19845,31742,0.6251969000
CaseKI67J_0062,light_zone,6934,14192,0.4885851184
CaseKI67J_0062,dark_zone,7921,8970,0.8830546265
CaseKI67J_0062,mantle,2198,60143,0.0365462315
CaseKI67J_0063,germinal_center,43976,65781,0.6685213055
CaseKI67J_0063,light_zone,14575,26847,0.5428911983
CaseKI67J_0063,dark_zone,20160,22597,0.8921538257
CaseKI67J_0063,mantle,3805,68897,0.0552273684
