Image,Parent,DAB: Mean
CaseKI67J_0014.ndpi,Annotation (mantle),0.0149
CaseKI67J_0014.ndpi,Annotation (mantle),0.0121
CaseKI67J_0014.ndpi,Annotation (mantle),0.0107
CaseKI67J_0014.ndpi,Annotation (mantle),0.0072
CaseKI67J_0014.ndpi,Annotation (mantle),0.1701
CaseKI67J_0014.ndpi,Annotation (mantle),1.3422
CaseKI67J_0014.ndpi,Annotation (mantle),0.0153
CaseKI67J_0014.ndpi,Annotation (mantle),0.0031
CaseKI67J_0014.ndpi,Annotation (mantle),0.0097
CaseKI67J_0014.ndpi,Annotation (mantle),0.0066
CaseKI67J_0014.ndpi,Annotation (mantle),0.0096
CaseKI67J_0014.ndpi,Annotation (mantle),-0.0025
CaseKI67J_0014.ndpi,Annotation (mantle),0.0109
CaseKI67J_0014.ndpi,Annotation (mantle),1.5785
CaseKI67J_0014.ndpi,Annotation (mantle),0.6408
CaseKI67J_0014.ndpi,Annotation (mantle),-0.0076
CaseKI67J_0014.ndpi,Annotation (mantle),0.0066
CaseKI67J_0014.ndpi,Annotation (mantle),0.024
CaseKI67J_0014.ndpi,Annotation (mantle),0.0073
CaseKI67J_0014.ndpi,Annotation (mantle),1.3331
CaseKI67J_0014.ndpi,Annotation (mantle),0.1313
CaseKI67J_0014.ndpi,Annotation (mantle),0.0343
CaseKI67J_0014.ndpi,Annotation (mantle),0.0052
CaseKI67J_0014.ndpi,Annotation (mantle),-0.0002
CaseKI67J_0014.ndpi,Annotation (mantle),0.0287
CaseKI67J_0014.ndpi,Annotation (mantle),0.0106
CaseKI67J_0014.ndpi,Annotation (mantle),0.0058
CaseKI67J_0014.ndpi,Annotation (mantle),0.0177
CaseKI67J_0014.ndpi,Annotation (mantle),0.0042
CaseKI67J_0014.ndpi,Annotation (mantle),0.0027
CaseKI67J_0014.ndpi,Annotation (mantle),0.8264
CaseKI67J_0014.ndpi,Annotation (mantle),0.0051
CaseKI67J_0014.ndpi,Annotation (mantle),0.0872
CaseKI67J_0014.ndpi,Annotation (mantle),0.025
CaseKI67J_0014.ndpi,Annotation (mantle),0.0129
CaseKI67J_0014.ndpi,Annotation (mantle),0.0112
CaseKI67J_0014.ndpi,Annotation (mantle),0.0049
CaseKI67J_0014.ndpi,Annotation (mantle),0.0085
CaseKI67J_0014.ndpi,Annotation (mantle),0.0097
CaseKI67J_0014.ndpi,Annotation (mantle),0.0023
CaseKI67J_0014.ndpi,Annotation (mantle),0
CaseKI67J_0014.ndpi,Annotation (mantle),0.006
CaseKI67J_0014.ndpi,Annotation (mantle),0.0101
CaseKI67J_0014.ndpi,Annotation (mantle),0.0158
CaseKI67J_0014.ndpi,Annotation (mantle),-0.0001
CaseKI67J_0014.ndpi,Annotation (mantle),-0.0006
CaseKI67J_0014.ndpi,Annotation (mantle),0.0012
CaseKI67J_0014.ndpi,Annotation (mantle),0.0142
CaseKI67J_0014.ndpi,Annotation (mantle),0.0223
CaseKI67J_0014.ndpi,Annotation (mantle),0.9608
CaseKI67J_0014.ndpi,Annotation (mantle),0.003
CaseKI67J_0014.ndpi,Annotation (mantle),-0.0012
CaseKI67J_0014.ndpi,Annotation (mantle),0.0037
CaseKI67J_0014.ndpi,Annotation (mantle),0.0147
CaseKI67J_0014.ndpi,Annotation (mantle),0.0132
CaseKI67J_0014.ndpi,Annotation (mantle),0.0011
CaseKI67J_0014.ndpi,Annotation (mantle),0.0208
CaseKI67J_0014.ndpi,Annotation (mantle),0.0209
CaseKI67J_0014.ndpi,Annotation (mantle),0.0097
CaseKI67J_0014.ndpi,Annotation (mantle),0.0261
CaseKI67J_0014.ndpi,Annotation (mantle),0.0238
CaseKI67J_0014.ndpi,Annotation (mantle),0.0187
