Image,Parent,DAB: Mean
CaseKI67J_0040.ndpi,Annotation (mantle),-0.0058
CaseKI67J_0040.ndpi,Annotation (mantle),0.0352
CaseKI67J_0040.ndpi,Annotation (mantle),-0.0118
CaseKI67J_0040.ndpi,Annotation (mantle),0.5537
CaseKI67J_0040.ndpi,Annotation (mantle),0.0053
CaseKI67J_0040.ndpi,Annotation (mantle),1.4352
CaseKI67J_0040.ndpi,Annotation (mantle),0.7866
CaseKI67J_0040.ndpi,Annotation (mantle),-0.0209
CaseKI67J_0040.ndpi,Annotation (mantle),-0.0091
CaseKI67J_0040.ndpi,Annotation (mantle),0.1307
CaseKI67J_0040.ndpi,Annotation (mantle),-0.0073
CaseKI67J_0040.ndpi,Annotation (mantle),0.0009
CaseKI67J_0040.ndpi,Annotation (mantle),0.0008
CaseKI67J_0040.ndpi,Annotation (mantle),0.0711
CaseKI67J_0040.ndpi,Annotation (mantle),1.2652
CaseKI67J_0040.ndpi,Annotation (mantle),0.011
CaseKI67J_0040.ndpi,Annotation (mantle),0.0105
CaseKI67J_0040.ndpi,Annotation (mantle),-0.0094
CaseKI67J_0040.ndpi,Annotation (mantle),1.4369
CaseKI67J_0040.ndpi,Annotation (mantle),0.04
CaseKI67J_0040.ndpi,Annotation (mantle),0.1464
CaseKI67J_0040.ndpi,Annotation (mantle),-0.0009
CaseKI67J_0040.ndpi,Annotation (mantle),-0.0148
CaseKI67J_0040.ndpi,Annotation (mantle),0.0475
CaseKI67J_0040.ndpi,Annotation (mantle),0.159
CaseKI67J_0040.ndpi,Annotation (mantle),-0.0096
CaseKI67J_0040.ndpi,Annotation (mantle),0.0015
CaseKI67J_0040.ndpi,Annotation (mantle),0.0124
CaseKI67J_0040.ndpi,Annotation (mantle),0.0349
CaseKI67J_0040.ndpi,Annotation (mantle),0.0037
CaseKI67J_0040.ndpi,Annotation (mantle),0.0395
CaseKI67J_0040.ndpi,Annotation (mantle),-0.0176
CaseKI67J_0040.ndpi,Annotation (mantle),-0.0018
CaseKI67J_0040.ndpi,Annotation (mantle),-0.0038
CaseKI67J_0040.ndpi,Annotation (mantle),-0.0117
CaseKI67J_0040.ndpi,Annotation (mantle),0.012
CaseKI67J_0040.ndpi,Annotation (mantle),-0.0131
CaseKI67J_0040.ndpi,Annotation (mantle),0.017
CaseKI67J_0040.ndpi,Annotation (mantle),0.1106
CaseKI67J_0040.ndpi,Annotation (mantle),-0.009
CaseKI67J_0040.ndpi,Annotation (mantle),-0.0169
CaseKI67J_0040.ndpi,Annotation (mantle),0.0066
CaseKI67J_0040.ndpi,Annotation (mantle),-0.0035
CaseKI67J_0040.ndpi,Annotation (mantle),-0.0091
CaseKI67J_0040.ndpi,Annotation (mantle),0.175
CaseKI67J_0040.ndpi,Annotation (mantle),0.8738
CaseKI67J_0040.ndpi,Annotation (mantle),0.0376
CaseKI67J_0040.ndpi,Annotation (mantle),-0.0189
CaseKI67J_0040.ndpi,Annotation (mantle),0.2182
CaseKI67J_0040.ndpi,Annotation (mantle),0.021
CaseKI67J_0040.ndpi,Annotation (mantle),0.0136
CaseKI67J_0040.ndpi,Annotation (mantle),-0.0169
CaseKI67J_0040.ndpi,Annotation (mantle),0.5548
CaseKI67J_0040.ndpi,Annotation (mantle),-0.0077
CaseKI67J_0040.ndpi,Annotation (mantle),0.0203
CaseKI67J_0040.ndpi,Annotation (mantle),-0.0046
CaseKI67J_0040.ndpi,Annotation (mantle),0.2655
CaseKI67J_0040.ndpi,Annotation (mantle),-0.0015
CaseKI67J_0040.ndpi,Annotation (mantle),-0.0052
CaseKI67J_0040.ndpi,Annotation (mantle),0.0025
CaseKI67J_0040.ndpi,Annotation (mantle),0.9773
