Image,Parent,DAB: Mean
CaseKI67_0032.ndpi,Annotation (mantle),0.4475
CaseKI67_0032.ndpi,Annotation (mantle),0.3019
CaseKI67_0032.ndpi,Annotation (mantle),0.1828
CaseKI67_0032.ndpi,Annotation (mantle),0.4113
CaseKI67_0032.ndpi,Annotation (mantle),0.2525
CaseKI67_0032.ndpi,Annotation (mantle),0.2919
CaseKI67_0032.ndpi,Annotation (mantle),0.2238
CaseKI67_0032.ndpi,Annotation (mantle),0.2353
CaseKI67_0032.ndpi,Annotation (mantle),0.5056
CaseKI67_0032.ndpi,Annotation (mantle),0.1968
CaseKI67_0032.ndpi,Annotation (mantle),0.1782
CaseKI67_0032.ndpi,Annotation (mantle),0.1906
CaseKI67_0032.ndpi,Annotation (mantle),0.4337
CaseKI67_0032.ndpi,Annotation (mantle),0.4284
CaseKI67_0032.ndpi,Annotation (mantle),0.5453
CaseKI67_0032.ndpi,Annotation (mantle),0.2381
CaseKI67_0032.ndpi,Annotation (mantle),0.264
CaseKI67_0032.ndpi,Annotation (mantle),0.2801
CaseKI67_0032.ndpi,Annotation (mantle),0.4716
CaseKI67_0032.ndpi,Annotation (mantle),0.1361
CaseKI67_0032.ndpi,Annotation (mantle),0.5234
CaseKI67_0032.ndpi,Annotation (mantle),0.2778
CaseKI67_0032.ndpi,Annotation (mantle),0.3821
CaseKI67_0032.ndpi,Annotation (mantle),0.6082
CaseKI67_0032.ndpi,Annotation (mantle),0.0858
CaseKI67_0032.ndpi,Annotation (mantle),0.9498
CaseKI67_0032.ndpi,Annotation (mantle),0.3948
CaseKI67_0032.ndpi,Annotation (mantle),0.2375
CaseKI67_0032.ndpi,Annotation (mantle),0.1646
CaseKI67_0032.ndpi,Annotation (mantle),0.0464
CaseKI67_0032.ndpi,Annotation (mantle),0.4616
CaseKI67_0032.ndpi,Annotation (mantle),0.0704
CaseKI67_0032.ndpi,Annotation (mantle),0.4786
CaseKI67_0032.ndpi,Annotation (mantle),0.513
CaseKI67_0032.ndpi,Annotation (mantle),0.538
CaseKI67_0032.ndpi,Annotation (mantle),0.358
CaseKI67_0032.ndpi,Annotation (mantle),0.8925
CaseKI67_0032.ndpi,Annotation (mantle),0.3634
CaseKI67_0032.ndpi,Annotation (mantle),0.3835
CaseKI67_0032.ndpi,Annotation (mantle),0.4024
CaseKI67_0032.ndpi,Annotation (mantle),0.4738
CaseKI67_0032.ndpi,Annotation (mantle),0.1103
CaseKI67_0032.ndpi,Annotation (mantle),0.4701
CaseKI67_0032.ndpi,Annotation (mantle),0.2721
CaseKI67_0032.ndpi,Annotation (mantle),0.4316
CaseKI67_0032.ndpi,Annotation (mantle),0.388
CaseKI67_0032.ndpi,Annotation (mantle),0.4221
CaseKI67_0032.ndpi,Annotation (mantle),0.3486
CaseKI67_0032.ndpi,Annotation (mantle),0.3582
CaseKI67_0032.ndpi,Annotation (mantle),0.6091
CaseKI67_0032.ndpi,Annotation (mantle),0.4568
CaseKI67_0032.ndpi,Annotation (mantle),0.4701
CaseKI67_0032.ndpi,Annotation (mantle),0.2945
CaseKI67_0032.ndpi,Annotation (mantle),0.3796
CaseKI67_0032.ndpi,Annotation (mantle),0.3925
CaseKI67_0032.ndpi,Annotation (mantle),0.5496
CaseKI67_0032.ndpi,Annotation (mantle),0.4318
CaseKI67_0032.ndpi,Annotation (mantle),0.6078
CaseKI67_0032.ndpi,Annotation (mantle),0.5445
CaseKI67_0032.ndpi,Annotation (mantle),0.5345
CaseKI67_0032.ndpi,Annotation (mantle),0.3493
CaseKI67_0032.ndpi,Annotation (mantle),0.4973
CaseKI67_0032.ndpi,Annotation (mantle),0.4048
CaseKI67_0032.ndpi,Annotation (mantle),0.3381
CaseKI67_0032.ndpi,Annotation (mantle),0.3413
CaseKI67_0032.ndpi,Annotation (mantle),0.2693
CaseKI67_0032.ndpi,Annotation (mantle),0.2248
CaseKI67_0032.ndpi,Annotation (mantle),0.4523
CaseKI67_0032.ndpi,Annotation (mantle),0.384
CaseKI67_0032.ndpi,Annotation (mantle),0.3423
CaseKI67_0032.ndpi,Annotation (mantle),0.3104
CaseKI67_0032.ndpi,Annotation (mantle),0.5799
CaseKI67_0032.ndpi,Annotation (mantle),0.4421
CaseKI67_0032.ndpi,Annotation (mantle),0.281
CaseKI67_0032.ndpi,Annotation (mantle),0.7566
CaseKI67_0032.ndpi,Annotation (mantle),0.5749
CaseKI67_0032.ndpi,Annotation (mantle),0.7527
CaseKI67_0032.ndpi,Annotation (mantle),0.4384
CaseKI67_0032.ndpi,Annotation (mantle),0.5589
CaseKI67_0032.ndpi,Annotation (mantle),
CaseKI67_0032.ndpi,Annotation (mantle),0.5551
CaseKI67_0032.ndpi,Annotation (mantle),0.5134
CaseKI67_0032.ndpi,Annotation (mantle),0.6859
CaseKI67_0032.ndpi,Annotation (mantle),0.5661
CaseKI67_0032.ndpi,Annotation (mantle),0.5481
CaseKI67_0032.ndpi,Annotation (mantle),0.3032
CaseKI67_0032.ndpi,Annotation (mantle),0.4471
CaseKI67_0032.ndpi,Annotation (mantle),0.1978
CaseKI67_0032.ndpi,Annotation (mantle),0.4844
CaseKI67_0032.ndpi,Annotation (mantle),0.4775
CaseKI67_0032.ndpi,Annotation (mantle),0.4111
CaseKI67_0032.ndpi,Annotation (mantle),1.2978
