Image,Parent,DAB: Mean
CaseKI67J_0002.ndpi,Annotation (mantle),-0.0184
CaseKI67J_0002.ndpi,Annotation (mantle),0.0355
CaseKI67J_0002.ndpi,Annotation (mantle),-0.0092
CaseKI67J_0002.ndpi,Annotation (mantle),-0.0174
CaseKI67J_0002.ndpi,Annotation (mantle),0.0019
CaseKI67J_0002.ndpi,Annotation (mantle),0.8689
CaseKI67J_0002.ndpi,Annotation (mantle),-0.0133
CaseKI67J_0002.ndpi,Annotation (mantle),-0.0096
CaseKI67J_0002.ndpi,Annotation (mantle),-0.0226
CaseKI67J_0002.ndpi,Annotation (mantle),0.0094
CaseKI67J_0002.ndpi,Annotation (mantle),-0
CaseKI67J_0002.ndpi,Annotation (mantle),-0.0145
CaseKI67J_0002.ndpi,Annotation (mantle),-0.0005
CaseKI67J_0002.ndpi,Annotation (mantle),-0.0146
CaseKI67J_0002.ndpi,Annotation (mantle),0.0006
CaseKI67J_0002.ndpi,Annotation (mantle),-0.0107
CaseKI67J_0002.ndpi,Annotation (mantle),-0.0063
CaseKI67J_0002.ndpi,Annotation (mantle),-0.0076
CaseKI67J_0002.ndpi,Annotation (mantle),0.0372
CaseKI67J_0002.ndpi,Annotation (mantle),-0.0138
CaseKI67J_0002.ndpi,Annotation (mantle),-0.0112
CaseKI67J_0002.ndpi,Annotation (mantle),-0.008
CaseKI67J_0002.ndpi,Annotation (mantle),-0.0065
CaseKI67J_0002.ndpi,Annotation (mantle),0.0004
CaseKI67J_0002.ndpi,Annotation (mantle),0.0044
CaseKI67J_0002.ndpi,Annotation (mantle),-0.0167
CaseKI67J_0002.ndpi,Annotation (mantle),0.0032
CaseKI67J_0002.ndpi,Annotation (mantle),-0.0172
CaseKI67J_0002.ndpi,Annotation (mantle),-0.0105
CaseKI67J_0002.ndpi,Annotation (mantle),0.0073
CaseKI67J_0002.ndpi,Annotation (mantle),0.0022
CaseKI67J_0002.ndpi,Annotation (mantle),0.0003
CaseKI67J_0002.ndpi,Annotation (mantle),-0
CaseKI67J_0002.ndpi,Annotation (mantle),-0.0114
CaseKI67J_0002.ndpi,Annotation (mantle),-0.0083
CaseKI67J_0002.ndpi,Annotation (mantle),-0.0129
CaseKI67J_0002.ndpi,Annotation (mantle),-0.0071
CaseKI67J_0002.ndpi,Annotation (mantle),-0.0077
CaseKI67J_0002.ndpi,Annotation (mantle),-0.0011
CaseKI67J_0002.ndpi,Annotation (mantle),-0.0093
CaseKI67J_0002.ndpi,Annotation (mantle),0.0027
CaseKI67J_0002.ndpi,Annotation (mantle),-0.0022
CaseKI67J_0002.ndpi,Annotation (mantle),-0.0118
CaseKI67J_0002.ndpi,Annotation (mantle),-0.0122
CaseKI67J_0002.ndpi,Annotation (mantle),-0.0075
CaseKI67J_0002.ndpi,Annotation (mantle),0.0074
CaseKI67J_0002.ndpi,Annotation (mantle),0.0469
CaseKI67J_0002.ndpi,Annotation (mantle),0.0023
CaseKI67J_0002.ndpi,Annotation (mantle),-0.0084
CaseKI67J_0002.ndpi,Annotation (mantle),-0.0052
CaseKI67J_0002.ndpi,Annotation (mantle),0.0189
CaseKI67J_0002.ndpi,Annotation (mantle),-0.0047
CaseKI67J_0002.ndpi,Annotation (mantle),-0.0054
CaseKI67J_0002.ndpi,Annotation (mantle),0.0015
CaseKI67J_0002.ndpi,Annotation (mantle),0.0132
CaseKI67J_0002.ndpi,Annotation (mantle),0.7106
CaseKI67J_0002.ndpi,Annotation (mantle),0.0203
CaseKI67J_0002.ndpi,Annotation (mantle),-0.0051
CaseKI67J_0002.ndpi,Annotation (mantle),-0.007
CaseKI67J_0002.ndpi,Annotation (mantle),-0.0136
CaseKI67J_0002.ndpi,Annotation (mantle),-0.0163
CaseKI67J_0002.ndpi,Annotation (mantle),-0.0083
CaseKI67J_0002.ndpi,Annotation (mantle),-0.0282
CaseKI67J_0002.ndpi,Annotation (mantle),-0.0028
CaseKI67J_0002.ndpi,Annotation (mantle),0.0015
CaseKI67J_0002.ndpi,Annotation (mantle),-0.0075
CaseKI67J_0002.ndpi,Annotation (mantle),-0.0017
CaseKI67J_0002.ndpi,Annotation (mantle),-0.0002
CaseKI67J_0002.ndpi,Annotation (mantle),0.0091
CaseKI67J_0002.ndpi,Annotation (mantle),-0.0127
CaseKI67J_0002.ndpi,Annotation (mantle),0.0225
CaseKI67J_0002.ndpi,Annotation (mantle),-0.0088
CaseKI67J_0002.ndpi,Annotation (mantle),-0.0152
CaseKI67J_0002.ndpi,Annotation (mantle),-0.0085
CaseKI67J_0002.ndpi,Annotation (mantle),-0.0108
CaseKI67J_0002.ndpi,Annotation (mantle),0.0762
CaseKI67J_0002.ndpi,Annotation (mantle),0.0301
CaseKI67J_0002.ndpi,Annotation (mantle),0.0072
CaseKI67J_0002.ndpi,Annotation (mantle),-0.0114
CaseKI67J_0002.ndpi,Annotation (mantle),-0.0116
CaseKI67J_0002.ndpi,Annotation (mantle),-0.0109
CaseKI67J_0002.ndpi,Annotation (mantle),-0.004
CaseKI67J_0002.ndpi,Annotation (mantle),1.1898
CaseKI67J_0002.ndpi,Annotation (mantle),0.0019
CaseKI67J_0002.ndpi,Annotation (mantle),0.0011
CaseKI67J_0002.ndpi,Annotation (mantle),0.0414
CaseKI67J_0002.ndpi,Annotation (mantle),0.0066
CaseKI67J_0002.ndpi,Annotation (mantle),0.0267
CaseKI67J_0002.ndpi,Annotation (mantle),0.0079
CaseKI67J_0002.ndpi,Annotation (mantle),0.007
CaseKI67J_0002.ndpi,Annotation (mantle),0.0066
CaseKI67J_0002.ndpi,Annotation (mantle),-0.0016
CaseKI67J_0002.ndpi,Annotation (mantle),-0.0138
CaseKI67J_0002.ndpi,Annotation (mantle),0.0089
CaseKI67J_0002.ndpi,Annotation (mantle),0.0068
CaseKI67J_0002.ndpi,Annotation (mantle),0.0007
CaseKI67J_0002.ndpi,Annotation (mantle),0.0013
CaseKI67J_0002.ndpi,Annotation (mantle),0.0073
CaseKI67J_0002.ndpi,Annotation (mantle),-0.0013
CaseKI67J_0002.ndpi,Annotation (mantle),-0.0031
CaseKI67J_0002.ndpi,Annotation (mantle),0.0058
CaseKI67J_0002.ndpi,Annotation (mantle),-0.0057
CaseKI67J_0002.ndpi,Annotation (mantle),0.0821
CaseKI67J_0002.ndpi,Annotation (mantle),0.0811
CaseKI67J_0002.ndpi,Annotation (mantle),0.0037
CaseKI67J_0002.ndpi,Annotation (mantle),0.0019
CaseKI67J_0002.ndpi,Annotation (mantle),0.0004
CaseKI67J_0002.ndpi,Annotation (mantle),-0.0049
CaseKI67J_0002.ndpi,Annotation (mantle),-0.0123
CaseKI67J_0002.ndpi,Annotation (mantle),-0.0109
CaseKI67J_0002.ndpi,Annotation (mantle),0.0042
CaseKI67J_0002.ndpi,Annotation (mantle),-0.0148
CaseKI67J_0002.ndpi,Annotation (mantle),-0.0009
CaseKI67J_0002.ndpi,Annotation (mantle),-0.0127
CaseKI67J_0002.ndpi,Annotation (mantle),-0.0099
CaseKI67J_0002.ndpi,Annotation (mantle),-0.0041
CaseKI67J_0002.ndpi,Annotation (mantle),0.0092
CaseKI67J_0002.ndpi,Annotation (mantle),-0.0016
CaseKI67J_0002.ndpi,Annotation (mantle),0.0011
CaseKI67J_0002.ndpi,Annotation (mantle),0.4511
CaseKI67J_0002.ndpi,Annotation (mantle),0.008
CaseKI67J_0002.ndpi,Annotation (mantle),-0.0085
CaseKI67J_0002.ndpi,Annotation (mantle),-0.0007
CaseKI67J_0002.ndpi,Annotation (mantle),-0.0005
CaseKI67J_0002.ndpi,Annotation (mantle),0.0042
CaseKI67J_0002.ndpi,Annotation (mantle),-0.0022
CaseKI67J_0002.ndpi,Annotation (mantle),0.0008
CaseKI67J_0002.ndpi,Annotation (mantle),-0.0074
CaseKI67J_0002.ndpi,Annotation (mantle),-0.0024
CaseKI67J_0002.ndpi,Annotation (mantle),0.0236
