Image,Parent,DAB: Mean
CaseKI67_0033.ndpi,Annotation (mantle),0.0556
CaseKI67_0033.ndpi,Annotation (mantle),0.1731
CaseKI67_0033.ndpi,Annotation (mantle),0.1678
CaseKI67_0033.ndpi,Annotation (mantle),0.0823
CaseKI67_0033.ndpi,Annotation (mantle),1.7588
CaseKI67_0033.ndpi,Annotation (mantle),0.0963
CaseKI67_0033.ndpi,Annotation (mantle),0.1285
CaseKI67_0033.ndpi,Annotation (mantle),0.1067
CaseKI67_0033.ndpi,Annotation (mantle),0.1026
CaseKI67_0033.ndpi,Annotation (mantle),0.1018
CaseKI67_0033.ndpi,Annotation (mantle),0.0978
CaseKI67_0033.ndpi,Annotation (mantle),0.1257
CaseKI67_0033.ndpi,Annotation (mantle),0.106
CaseKI67_0033.ndpi,Annotation (mantle),0.0976
CaseKI67_0033.ndpi,Annotation (mantle),0.1088
CaseKI67_0033.ndpi,Annotation (mantle),0.0845
CaseKI67_0033.ndpi,Annotation (mantle),0.1152
CaseKI67_0033.ndpi,Annotation (mantle),
CaseKI67_0033.ndpi,Annotation (mantle),0.0677
CaseKI67_0033.ndpi,Annotation (mantle),0.0542
CaseKI67_0033.ndpi,Annotation (mantle),0.1425
CaseKI67_0033.ndpi,Annotation (mantle),0.1016
CaseKI67_0033.ndpi,Annotation (mantle),0.1208
CaseKI67_0033.ndpi,Annotation (mantle),0.0963
CaseKI67_0033.ndpi,Annotation (mantle),0.0787
CaseKI67_0033.ndpi,Annotation (mantle),0.1331
CaseKI67_0033.ndpi,Annotation (mantle),0.0707
CaseKI67_0033.ndpi,Annotation (mantle),0.1048
CaseKI67_0033.ndpi,Annotation (mantle),0.1974
CaseKI67_0033.ndpi,Annotation (mantle),0.0858
CaseKI67_0033.ndpi,Annotation (mantle),0.0795
CaseKI67_0033.ndpi,Annotation (mantle),0.1152
CaseKI67_0033.ndpi,Annotation (mantle),0.1102
CaseKI67_0033.ndpi,Annotation (mantle),0.136
CaseKI67_0033.ndpi,Annotation (mantle),0.1157
CaseKI67_0033.ndpi,Annotation (mantle),0.1304
CaseKI67_0033.ndpi,Annotation (mantle),0.1186
CaseKI67_0033.ndpi,Annotation (mantle),0.1092
CaseKI67_0033.ndpi,Annotation (mantle),0.0872
CaseKI67_0033.ndpi,Annotation (mantle),0.1081
CaseKI67_0033.ndpi,Annotation (mantle),0.1989
CaseKI67_0033.ndpi,Annotation (mantle),0.1215
CaseKI67_0033.ndpi,Annotation (mantle),0.0976
CaseKI67_0033.ndpi,Annotation (mantle),0.0759
CaseKI67_0033.ndpi,Annotation (mantle),
CaseKI67_0033.ndpi,Annotation (mantle),1.7322
CaseKI67_0033.ndpi,Annotation (mantle),0.0826
CaseKI67_0033.ndpi,Annotation (mantle),0.495
CaseKI67_0033.ndpi,Annotation (mantle),0.1026
CaseKI67_0033.ndpi,Annotation (mantle),0.1017
CaseKI67_0033.ndpi,Annotation (mantle),1.823
CaseKI67_0033.ndpi,Annotation (mantle),0.0831
CaseKI67_0033.ndpi,Annotation (mantle),0.1255
CaseKI67_0033.ndpi,Annotation (mantle),0.0958
CaseKI67_0033.ndpi,Annotation (mantle),0.139
CaseKI67_0033.ndpi,Annotation (mantle),0.0976
CaseKI67_0033.ndpi,Annotation (mantle),0.0874
CaseKI67_0033.ndpi,Annotation (mantle),0.0913
CaseKI67_0033.ndpi,Annotation (mantle),0.7361
CaseKI67_0033.ndpi,Annotation (mantle),0.081
CaseKI67_0033.ndpi,Annotation (mantle),0.1406
CaseKI67_0033.ndpi,Annotation (mantle),0.1023
CaseKI67_0033.ndpi,Annotation (mantle),0.1197
CaseKI67_0033.ndpi,Annotation (mantle),0.1099
CaseKI67_0033.ndpi,Annotation (mantle),0.124
CaseKI67_0033.ndpi,Annotation (mantle),0.1792
CaseKI67_0033.ndpi,Annotation (mantle),0.0741
CaseKI67_0033.ndpi,Annotation (mantle),1.4445
CaseKI67_0033.ndpi,Annotation (mantle),0.0894
CaseKI67_0033.ndpi,Annotation (mantle),0.2144
CaseKI67_0033.ndpi,Annotation (mantle),0.0795
CaseKI67_0033.ndpi,Annotation (mantle),0.1036
CaseKI67_0033.ndpi,Annotation (mantle),0.0947
CaseKI67_0033.ndpi,Annotation (mantle),1.0626
CaseKI67_0033.ndpi,Annotation (mantle),0.112
CaseKI67_0033.ndpi,Annotation (mantle),0.1078
CaseKI67_0033.ndpi,Annotation (mantle),0.1104
CaseKI67_0033.ndpi,Annotation (mantle),0.093
CaseKI67_0033.ndpi,Annotation (mantle),0.0994
CaseKI67_0033.ndpi,Annotation (mantle),0.076
CaseKI67_0033.ndpi,Annotation (mantle),1.1322
CaseKI67_0033.ndpi,Annotation (mantle),0.1597
CaseKI67_0033.ndpi,Annotation (mantle),0.1057
CaseKI67_0033.ndpi,Annotation (mantle),0.1032
CaseKI67_0033.ndpi,Annotation (mantle),0.1061
CaseKI67_0033.ndpi,Annotation (mantle),0.0797
CaseKI67_0033.ndpi,Annotation (mantle),0.1072
CaseKI67_0033.ndpi,Annotation (mantle),0.0824
CaseKI67_0033.ndpi,Annotation (mantle),0.1155
CaseKI67_0033.ndpi,Annotation (mantle),0.0596
CaseKI67_0033.ndpi,Annotation (mantle),0.0805
CaseKI67_0033.ndpi,Annotation (mantle),0.094
CaseKI67_0033.ndpi,Annotation (mantle),0.1045
CaseKI67_0033.ndpi,Annotation (mantle),1.9592
CaseKI67_0033.ndpi,Annotation (mantle),0.1492
CaseKI67_0033.ndpi,Annotation (mantle),0.0897
CaseKI67_0033.ndpi,Annotation (mantle),0.0909
CaseKI67_0033.ndpi,Annotation (mantle),0.067
CaseKI67_0033.ndpi,Annotation (mantle),0.0592
CaseKI67_0033.ndpi,Annotation (mantle),0.1058
CaseKI67_0033.ndpi,Annotation (mantle),0.1042
CaseKI67_0033.ndpi,Annotation (mantle),0.0877
CaseKI67_0033.ndpi,Annotation (mantle),0.0984
CaseKI67_0033.ndpi,Annotation (mantle),0.1175
CaseKI67_0033.ndpi,Annotation (mantle),0.0712
CaseKI67_0033.ndpi,Annotation (mantle),0.0609
CaseKI67_0033.ndpi,Annotation (mantle),0.0949
CaseKI67_0033.ndpi,Annotation (mantle),0.1538
CaseKI67_0033.ndpi,Annotation (mantle),0.0548
CaseKI67_0033.ndpi,Annotation (mantle),0.0773
CaseKI67_0033.ndpi,Annotation (mantle),1.912
CaseKI67_0033.ndpi,Annotation (mantle),0.2218
CaseKI67_0033.ndpi,Annotation (mantle),0.0879
CaseKI67_0033.ndpi,Annotation (mantle),0.0867
CaseKI67_0033.ndpi,Annotation (mantle),0.0719
CaseKI67_0033.ndpi,Annotation (mantle),0.0704
CaseKI67_0033.ndpi,Annotation (mantle),0.0886
CaseKI67_0033.ndpi,Annotation (mantle),0.0754
CaseKI67_0033.ndpi,Annotation (mantle),0.0439
CaseKI67_0033.ndpi,Annotation (mantle),0.1732
CaseKI67_0033.ndpi,Annotation (mantle),0.2423
CaseKI67_0033.ndpi,Annotation (mantle),0.118
CaseKI67_0033.ndpi,Annotation (mantle),0.1777
CaseKI67_0033.ndpi,Annotation (mantle),0.0559
CaseKI67_0033.ndpi,Annotation (mantle),0.1188
CaseKI67_0033.ndpi,Annotation (mantle),0.1846
CaseKI67_0033.ndpi,Annotation (mantle),0.0974
CaseKI67_0033.ndpi,Annotation (mantle),0.5345
CaseKI67_0033.ndpi,Annotation (mantle),1.2118
CaseKI67_0033.ndpi,Annotation (mantle),0.0813
CaseKI67_0033.ndpi,Annotation (mantle),1.5425
CaseKI67_0033.ndpi,Annotation (mantle),0.1836
CaseKI67_0033.ndpi,Annotation (mantle),1.4969
CaseKI67_0033.ndpi,Annotation (mantle),0.1452
CaseKI67_0033.ndpi,Annotation (mantle),0.0785
CaseKI67_0033.ndpi,Annotation (mantle),1.1222
CaseKI67_0033.ndpi,Annotation (mantle),0.0401
CaseKI67_0033.ndpi,Annotation (mantle),0.0701
CaseKI67_0033.ndpi,Annotation (mantle),0.1597
CaseKI67_0033.ndpi,Annotation (mantle),0.6525
CaseKI67_0033.ndpi,Annotation (mantle),0.0679
CaseKI67_0033.ndpi,Annotation (mantle),0.0644
CaseKI67_0033.ndpi,Annotation (mantle),0.0671
CaseKI67_0033.ndpi,Annotation (mantle),0.0213
CaseKI67_0033.ndpi,Annotation (mantle),0.0788
CaseKI67_0033.ndpi,Annotation (mantle),0.0282
CaseKI67_0033.ndpi,Annotation (mantle),0.0701
CaseKI67_0033.ndpi,Annotation (mantle),0.0766
CaseKI67_0033.ndpi,Annotation (mantle),0.0443
CaseKI67_0033.ndpi,Annotation (mantle),0.0862
CaseKI67_0033.ndpi,Annotation (mantle),0.1128
CaseKI67_0033.ndpi,Annotation (mantle),0.0832
CaseKI67_0033.ndpi,Annotation (mantle),0.0776
CaseKI67_0033.ndpi,Annotation (mantle),0.1284
CaseKI67_0033.ndpi,Annotation (mantle),0.3116
CaseKI67_0033.ndpi,Annotation (mantle),0.0553
CaseKI67_0033.ndpi,Annotation (mantle),0.0525
CaseKI67_0033.ndpi,Annotation (mantle),1.0588
CaseKI67_0033.ndpi,Annotation (mantle),0.0588
CaseKI67_0033.ndpi,Annotation (mantle),0.0509
CaseKI67_0033.ndpi,Annotation (mantle),0.0627
CaseKI67_0033.ndpi,Annotation (mantle),0.3729
CaseKI67_0033.ndpi,Annotation (mantle),0.0606
CaseKI67_0033.ndpi,Annotation (mantle),0.1093
CaseKI67_0033.ndpi,Annotation (mantle),0.1035
CaseKI67_0033.ndpi,Annotation (mantle),0.0484
CaseKI67_0033.ndpi,Annotation (mantle),0.4328
CaseKI67_0033.ndpi,Annotation (mantle),0.055
CaseKI67_0033.ndpi,Annotation (mantle),0.0541
CaseKI67_0033.ndpi,Annotation (mantle),0.081
CaseKI67_0033.ndpi,Annotation (mantle),0.2136
CaseKI67_0033.ndpi,Annotation (mantle),0.0617
CaseKI67_0033.ndpi,Annotation (mantle),0.2621
CaseKI67_0033.ndpi,Annotation (mantle),0.0536
CaseKI67_0033.ndpi,Annotation (mantle),0.1269
CaseKI67_0033.ndpi,Annotation (mantle),0.0599
CaseKI67_0033.ndpi,Annotation (mantle),0.0656
CaseKI67_0033.ndpi,Annotation (mantle),0.0504
CaseKI67_0033.ndpi,Annotation (mantle),0.051
CaseKI67_0033.ndpi,Annotation (mantle),0.049
CaseKI67_0033.ndpi,Annotation (mantle),0.2774
CaseKI67_0033.ndpi,Annotation (mantle),0.066
CaseKI67_0033.ndpi,Annotation (mantle),0.0631
CaseKI67_0033.ndpi,Annotation (mantle),0.0528
CaseKI67_0033.ndpi,Annotation (mantle),0.9717
CaseKI67_0033.ndpi,Annotation (mantle),0.0525
CaseKI67_0033.ndpi,Annotation (mantle),0.2554
CaseKI67_0033.ndpi,Annotation (mantle),0.0528
CaseKI67_0033.ndpi,Annotation (mantle),0.1121
CaseKI67_0033.ndpi,Annotation (mantle),0.071
CaseKI67_0033.ndpi,Annotation (mantle),0.0535
CaseKI67_0033.ndpi,Annotation (mantle),0.067
CaseKI67_0033.ndpi,Annotation (mantle),0.0896
CaseKI67_0033.ndpi,Annotation (mantle),0.0868
CaseKI67_0033.ndpi,Annotation (mantle),0.0664
CaseKI67_0033.ndpi,Annotation (mantle),0.0453
CaseKI67_0033.ndpi,Annotation (mantle),0.4291
CaseKI67_0033.ndpi,Annotation (mantle),0.0379
CaseKI67_0033.ndpi,Annotation (mantle),0.0749
CaseKI67_0033.ndpi,Annotation (mantle),0.0582
CaseKI67_0033.ndpi,Annotation (mantle),0.0602
CaseKI67_0033.ndpi,Annotation (mantle),0.0783
CaseKI67_0033.ndpi,Annotation (mantle),0.1045
CaseKI67_0033.ndpi,Annotation (mantle),0.0643
CaseKI67_0033.ndpi,Annotation (mantle),0.0429
CaseKI67_0033.ndpi,Annotation (mantle),-0.001
CaseKI67_0033.ndpi,Annotation (mantle),0.0339
CaseKI67_0033.ndpi,Annotation (mantle),0.0546
CaseKI67_0033.ndpi,Annotation (mantle),0.0908
CaseKI67_0033.ndpi,Annotation (mantle),0.0424
CaseKI67_0033.ndpi,Annotation (mantle),0.0611
CaseKI67_0033.ndpi,Annotation (mantle),0.0538
CaseKI67_0033.ndpi,Annotation (mantle),0.0793
CaseKI67_0033.ndpi,Annotation (mantle),0.0826
CaseKI67_0033.ndpi,Annotation (mantle),0.0989
CaseKI67_0033.ndpi,Annotation (mantle),0.078
CaseKI67_0033.ndpi,Annotation (mantle),0.0807
CaseKI67_0033.ndpi,Annotation (mantle),0.0748
CaseKI67_0033.ndpi,Annotation (mantle),0.093
CaseKI67_0033.ndpi,Annotation (mantle),0.07
CaseKI67_0033.ndpi,Annotation (mantle),0.0683
CaseKI67_0033.ndpi,Annotation (mantle),0.0831
CaseKI67_0033.ndpi,Annotation (mantle),0.0772
CaseKI67_0033.ndpi,Annotation (mantle),0.0785
CaseKI67_0033.ndpi,Annotation (mantle),0.0891
CaseKI67_0033.ndpi,Annotation (mantle),0.0758
CaseKI67_0033.ndpi,Annotation (mantle),0.0624
CaseKI67_0033.ndpi,Annotation (mantle),0.0799
CaseKI67_0033.ndpi,Annotation (mantle),0.06
CaseKI67_0033.ndpi,Annotation (mantle),0.0884
CaseKI67_0033.ndpi,Annotation (mantle),0.0826
CaseKI67_0033.ndpi,Annotation (mantle),0.0624
CaseKI67_0033.ndpi,Annotation (mantle),0.0671
CaseKI67_0033.ndpi,Annotation (mantle),1.5159
CaseKI67_0033.ndpi,Annotation (mantle),0.0767
CaseKI67_0033.ndpi,Annotation (mantle),1.8105
CaseKI67_0033.ndpi,Annotation (mantle),0.0865
CaseKI67_0033.ndpi,Annotation (mantle),0.1098
CaseKI67_0033.ndpi,Annotation (mantle),0.0718
CaseKI67_0033.ndpi,Annotation (mantle),0.1982
CaseKI67_0033.ndpi,Annotation (mantle),0.2214
CaseKI67_0033.ndpi,Annotation (mantle),1.4706
CaseKI67_0033.ndpi,Annotation (mantle),0.0706
CaseKI67_0033.ndpi,Annotation (mantle),0.065
CaseKI67_0033.ndpi,Annotation (mantle),0.0624
CaseKI67_0033.ndpi,Annotation (mantle),0.0547
CaseKI67_0033.ndpi,Annotation (mantle),0.0898
CaseKI67_0033.ndpi,Annotation (mantle),0.0874
CaseKI67_0033.ndpi,Annotation (mantle),0.1015
CaseKI67_0033.ndpi,Annotation (mantle),0.0673
CaseKI67_0033.ndpi,Annotation (mantle),0.1308
CaseKI67_0033.ndpi,Annotation (mantle),0.0818
CaseKI67_0033.ndpi,Annotation (mantle),0.1054
CaseKI67_0033.ndpi,Annotation (mantle),0.1886
CaseKI67_0033.ndpi,Annotation (mantle),0.0739
CaseKI67_0033.ndpi,Annotation (mantle),0.1549
CaseKI67_0033.ndpi,Annotation (mantle),0.0782
CaseKI67_0033.ndpi,Annotation (mantle),0.0719
CaseKI67_0033.ndpi,Annotation (mantle),0.1464
CaseKI67_0033.ndpi,Annotation (mantle),1.6014
CaseKI67_0033.ndpi,Annotation (mantle),0.084
CaseKI67_0033.ndpi,Annotation (mantle),0.1017
CaseKI67_0033.ndpi,Annotation (mantle),0.058
CaseKI67_0033.ndpi,Annotation (mantle),0.0587
CaseKI67_0033.ndpi,Annotation (mantle),0.0691
CaseKI67_0033.ndpi,Annotation (mantle),0.0862
