Image,Parent,DAB: Mean
KI67JGH1out50run1.ndpi,Annotation (mantle),0.0004
KI67JGH1out50run1.ndpi,Annotation (mantle),-0.0165
KI67JGH1out50run1.ndpi,Annotation (mantle),-0.0133
KI67JGH1out50run1.ndpi,Annotation (mantle),-0.0358
KI67JGH1out50run1.ndpi,Annotation (mantle),-0.0357
KI67JGH1out50run1.ndpi,Annotation (mantle),-0.044
KI67JGH1out50run1.ndpi,Annotation (mantle),-0.0493
KI67JGH1out50run1.ndpi,Annotation (mantle),-0.061
KI67JGH1out50run1.ndpi,Annotation (mantle),-0.0351
KI67JGH1out50run1.ndpi,Annotation (mantle),-0.0278
KI67JGH1out50run1.ndpi,Annotation (mantle),-0.0633
KI67JGH1out50run1.ndpi,Annotation (mantle),-0.0406
KI67JGH1out50run1.ndpi,Annotation (mantle),-0.0107
KI67JGH1out50run1.ndpi,Annotation (mantle),-0.0029
KI67JGH1out50run1.ndpi,Annotation (mantle),-0.0216
KI67JGH1out50run1.ndpi,Annotation (mantle),-0.0521
KI67JGH1out50run1.ndpi,Annotation (mantle),-0.03
KI67JGH1out50run1.ndpi,Annotation (mantle),0.0786
KI67JGH1out50run1.ndpi,Annotation (mantle),-0.021
KI67JGH1out50run1.ndpi,Annotation (mantle),-0.0439
KI67JGH1out50run1.ndpi,Annotation (mantle),-0.0419
KI67JGH1out50run1.ndpi,Annotation (mantle),-0.0265
KI67JGH1out50run1.ndpi,Annotation (mantle),-0.0279
KI67JGH1out50run1.ndpi,Annotation (mantle),-0.0223
KI67JGH1out50run1.ndpi,Annotation (mantle),-0.0511
KI67JGH1out50run1.ndpi,Annotation (mantle),-0.021
KI67JGH1out50run1.ndpi,Annotation (mantle),-0.0432
KI67JGH1out50run1.ndpi,Annotation (mantle),-0.0362
KI67JGH1out50run1.ndpi,Annotation (mantle),-0.0194
KI67JGH1out50run1.ndpi,Annotation (mantle),-0.0458
KI67JGH1out50run1.ndpi,Annotation (mantle),-0.04
KI67JGH1out50run1.ndpi,Annotation (mantle),-0.0241
KI67JGH1out50run1.ndpi,Annotation (mantle),-0.0423
KI67JGH1out50run1.ndpi,Annotation (mantle),-0.013
KI67JGH1out50run1.ndpi,Annotation (mantle),-0.0281
KI67JGH1out50run1.ndpi,Annotation (mantle),-0.0157
KI67JGH1out50run1.ndpi,Annotation (mantle),-0.0562
KI67JGH1out50run1.ndpi,Annotation (mantle),-0.0261
KI67JGH1out50run1.ndpi,Annotation (mantle),-0.0323
KI67JGH1out50run1.ndpi,Annotation (mantle),-0.0619
KI67JGH1out50run1.ndpi,Annotation (mantle),-0.0395
KI67JGH1out50run1.ndpi,Annotation (mantle),-0.0416
KI67JGH1out50run1.ndpi,Annotation (mantle),-0.0393
KI67JGH1out50run1.ndpi,Annotation (mantle),-0.0535
KI67JGH1out50run1.ndpi,Annotation (mantle),-0.017
