Slide, Region, Positive, Count, Positivity
CaseKI67_0027,light_zone,9103,12820,0.7100624025
CaseKI67_0027,dark_zone,8101,9022,0.8979162048
CaseKI67_0027,mantle,2852,27051,0.1054304832
CaseKI67_0028,germinal_center,0,0,0
CaseKI67_0028,light_zone,554,751,0.7376830892
CaseKI67_0028,dark_zone,5259,5464,0.9624816984
CaseKI67_0028,mantle,1040,9292,0.1119242359
CaseKI67_0029,germinal_center,0,0,0
CaseKI67_0029,light_zone,1346,1828,0.7363238512
CaseKI67_0029,dark_zone,697,796,0.8756281407
CaseKI67_0029,mantle,1512,12759,0.1185045850
CaseKI67_0030,germinal_center,0,0,0
CaseKI67_0030,light_zone,2325,4567,0.5090869280
CaseKI67_0030,dark_zone,7938,9547,0.8314653818
CaseKI67_0030,mantle,2748,88321,0.0311137782
CaseKI67_0031,germinal_center,0,0,0
CaseKI67_0031,light_zone,80,104,0.7692307692
CaseKI67_0031,dark_zone,10331,10760,0.9601301115
CaseKI67_0031,mantle,1877,5725,0.3278602620
CaseKI67_0032,germinal_center,0,0,0
CaseKI67_0032,light_zone,623,661,0.9425113464
CaseKI67_0032,dark_zone,1647,1673,0.9844590556
CaseKI67_0032,mantle,1374,2627,0.5230300723
CaseKI67_0033,germinal_center,0,0,0
CaseKI67_0033,light_zone,0,0,0
CaseKI67_0033,dark_zone,4919,5390,0.9126159555
CaseKI67_0033,mantle,1685,9913,0.1699788157
CaseKI67_0034,germinal_center,0,0,0
CaseKI67_0034,light_zone,14449,21382,0.6757553082
CaseKI67_0034,dark_zone,9718,10728,0.9058538404
CaseKI67_0034,mantle,3031,34762,0.0871929118
CaseKI67_0035,germinal_center,0,0,0
CaseKI67_0035,light_zone,5649,8212,0.6878957623
CaseKI67_0035,dark_zone,5922,6650,0.8905263158
CaseKI67_0035,mantle,5402,26327,0.2051885897
CaseKI67_0036,germinal_center,0,0,0
CaseKI67_0036,light_zone,7051,10853,0.6496821155
CaseKI67_0036,dark_zone,7796,8697,0.8964010578
CaseKI67_0036,mantle,4351,32347,0.1345101555
CaseKI67_0037,germinal_center,0,0,0
CaseKI67_0037,light_zone,9666,14027,0.6890995936
CaseKI67_0037,dark_zone,9693,10560,0.9178977273
CaseKI67_0037,mantle,2676,26365,0.1014981984
CaseKI67_0038,germinal_center,0,0,0
CaseKI67_0038,light_zone,4420,5301,0.8338049425
CaseKI67_0038,dark_zone,13517,14593,0.9262660180
CaseKI67_0038,mantle,4313,19807,0.2177513000
CaseKI67_0039,germinal_center,0,0,0
CaseKI67_0039,light_zone,3830,5471,0.7000548346
CaseKI67_0039,dark_zone,33723,36257,0.9301100477
CaseKI67_0039,mantle,10827,49381,0.2192543691
CaseKI67_0040,germinal_center,0,0,0
CaseKI67_0040,light_zone,3521,4007,0.8787122536
CaseKI67_0040,dark_zone,9063,9444,0.9596569250
CaseKI67_0040,mantle,2365,8937,0.2646301891
CaseKI67_0041,germinal_center,0,0,0
CaseKI67_0041,light_zone,2844,3815,0.7454783748
CaseKI67_0041,dark_zone,7731,8238,0.9384559359
CaseKI67_0041,mantle,6824,28247,0.2415831770
CaseKI67_0042,germinal_center,0,0,0
CaseKI67_0042,light_zone,0,0,0
CaseKI67_0042,dark_zone,8613,9059,0.9507671928
CaseKI67_0042,mantle,4882,15224,0.3206778770
CaseKI67_0043,germinal_center,0,0,0
CaseKI67_0043,light_zone,26755,36349,0.7360587637
CaseKI67_0043,dark_zone,21552,23406,0.9207895411
CaseKI67_0043,mantle,6625,55405,0.1195740457
