Image,Parent,DAB: Mean
CaseKI67_0074.ndpi,Annotation (mantle),0.0824
CaseKI67_0074.ndpi,Annotation (mantle),0.0513
CaseKI67_0074.ndpi,Annotation (mantle),0.041
CaseKI67_0074.ndpi,Annotation (mantle),0.0418
CaseKI67_0074.ndpi,Annotation (mantle),0.0451
CaseKI67_0074.ndpi,Annotation (mantle),0.5839
CaseKI67_0074.ndpi,Annotation (mantle),0.0433
CaseKI67_0074.ndpi,Annotation (mantle),0.0709
CaseKI67_0074.ndpi,Annotation (mantle),0.0646
CaseKI67_0074.ndpi,Annotation (mantle),0.053
CaseKI67_0074.ndpi,Annotation (mantle),0.0461
CaseKI67_0074.ndpi,Annotation (mantle),0.0475
CaseKI67_0074.ndpi,Annotation (mantle),0.0376
CaseKI67_0074.ndpi,Annotation (mantle),0.0481
CaseKI67_0074.ndpi,Annotation (mantle),0.0336
CaseKI67_0074.ndpi,Annotation (mantle),0.0469
CaseKI67_0074.ndpi,Annotation (mantle),0.0496
CaseKI67_0074.ndpi,Annotation (mantle),0.0936
CaseKI67_0074.ndpi,Annotation (mantle),0.0555
CaseKI67_0074.ndpi,Annotation (mantle),0.0496
CaseKI67_0074.ndpi,Annotation (mantle),0.0342
CaseKI67_0074.ndpi,Annotation (mantle),0.0517
CaseKI67_0074.ndpi,Annotation (mantle),0.0625
CaseKI67_0074.ndpi,Annotation (mantle),0.0414
CaseKI67_0074.ndpi,Annotation (mantle),0.0673
CaseKI67_0074.ndpi,Annotation (mantle),0.0511
CaseKI67_0074.ndpi,Annotation (mantle),0.8752
CaseKI67_0074.ndpi,Annotation (mantle),0.058
CaseKI67_0074.ndpi,Annotation (mantle),0.8895
CaseKI67_0074.ndpi,Annotation (mantle),0.0404
CaseKI67_0074.ndpi,Annotation (mantle),0.0513
CaseKI67_0074.ndpi,Annotation (mantle),0.8525
CaseKI67_0074.ndpi,Annotation (mantle),0.0594
CaseKI67_0074.ndpi,Annotation (mantle),0.0961
